condition,sub_cond,source,item,n_input,n_continuations,n_tests,input_1,input_2,input_3,input_4,context_prompt,continuation_1,continuation_2,continuation_3,continuation_4,test_1,test_2,test_3,test_4
propositional_clefting,prop-cleft_fut_complex,Claude Sonnet 4.5,18,2,2,2,"Tyler intends to ask Melissa what Jake chose, but Melissa doesn't know that.","Tyler intends to ask Melissa what Jake chose, but that's something Melissa doesn't know.",N/A,N/A,,Melissa doesn't know about Tyler intending to ask a question.,Melissa doesn't know what Jake chose.,N/A,N/A,1|2>1|1,2|1>2|2,N/A,N/A
propositional_clefting,prop-cleft_fut_complex,Claude Sonnet 4.5,19,2,2,2,"Chloe hopes to ask Jacob whether Anna found the document, but Jacob doesn't know that.","Chloe hopes to ask Jacob whether Anna found the document, but that's something Jacob doesn't know.",N/A,N/A,,Jacob doesn't know about Chloe hoping to ask a question.,Jacob doesn't know whether Anna found the document.,N/A,N/A,1|2>1|1,2|1>2|2,N/A,N/A
propositional_clefting,prop-cleft_fut_complex,Claude Sonnet 4.5,21,2,2,2,"Madison needs to ask Connor whether Zoe finished the report, but Connor doesn't know that.","Madison needs to ask Connor whether Zoe finished the report, but that's something Connor doesn't know.",N/A,N/A,,Connor doesn't know about Madison needing to ask a question.,Connor doesn't know whether Zoe finished the report.,N/A,N/A,1|2>1|1,2|1>2|2,N/A,N/A
propositional_clefting,prop-cleft_fut_complex,Claude Sonnet 4.5,22,2,2,2,"Jordan plans to ask Alexis what Riley discovered, but Alexis doesn't know that.","Jordan plans to ask Alexis what Riley discovered, but that's something Alexis doesn't know.",N/A,N/A,,Alexis doesn't know about Jordan planning to ask a question.,Alexis doesn't know what Riley discovered.,N/A,N/A,1|2>1|1,2|1>2|2,N/A,N/A
propositional_clefting,prop-cleft_fut_complex,Claude Sonnet 4.5,23,2,2,2,"Ethan wants to ask Abigail whether Dylan arrived on time, but Abigail doesn't know that.","Ethan wants to ask Abigail whether Dylan arrived on time, but that's something Abigail doesn't know.",N/A,N/A,,Abigail doesn't know about Ethan wanting to ask a question.,Abigail doesn't know whether Dylan arrived on time.,N/A,N/A,1|2>1|1,2|1>2|2,N/A,N/A
propositional_clefting,prop-cleft_fut_complex,Claude Sonnet 4.5,24,2,2,2,"Zoe intends to ask Cameron what Morgan requested, but Cameron doesn't know that.","Zoe intends to ask Cameron what Morgan requested, but that's something Cameron doesn't know.",N/A,N/A,,Cameron doesn't know about Zoe intending to ask a question.,Cameron doesn't know what Morgan requested.,N/A,N/A,1|2>1|1,2|1>2|2,N/A,N/A
propositional_clefting,prop-cleft_fut_complex,Claude Sonnet 4.5,25,2,2,2,"Quinn expects to ask Parker whether Sage approved the budget, but Parker doesn't know that.","Quinn expects to ask Parker whether Sage approved the budget, but that's something Parker doesn't know.",N/A,N/A,,Parker doesn't know about Quinn expecting to ask a question.,Parker doesn't know whether Sage approved the budget.,N/A,N/A,1|2>1|1,2|1>2|2,N/A,N/A
propositional_clefting,prop-cleft_fut_complex,Claude Sonnet 4.5,28,2,2,2,"Aria intends to ask Julian what Mia concluded, but Julian doesn't know that.","Aria intends to ask Julian what Mia concluded, but that's something Julian doesn't know.",N/A,N/A,,Julian doesn't know about Aria intending to ask a question.,Julian doesn't know what Mia concluded.,N/A,N/A,1|2>1|1,2|1>2|2,N/A,N/A
propositional_clefting,prop-cleft_fut_complex,Claude Sonnet 4.5,29,2,2,2,"Penelope hopes to ask Sebastian whether Scarlett accepted the offer, but Sebastian doesn't know that.","Penelope hopes to ask Sebastian whether Scarlett accepted the offer, but that's something Sebastian doesn't know.",N/A,N/A,,Sebastian doesn't know about Penelope hoping to ask a question.,Sebastian doesn't know whether Scarlett accepted the offer.,N/A,N/A,1|2>1|1,2|1>2|2,N/A,N/A
propositional_clefting,prop-cleft_fut_complex,Claude Sonnet 4.5,30,2,2,2,"Lily needs to ask Owen what Hazel mentioned, but Owen doesn't know that.","Lily needs to ask Owen what Hazel mentioned, but that's something Owen doesn't know.",N/A,N/A,,Owen doesn't know about Lily needing to ask a question.,Owen doesn't know what Hazel mentioned.,N/A,N/A,1|2>1|1,2|1>2|2,N/A,N/A
propositional_clefting,prop-cleft_fut_complex,Claude Sonnet 4.5,31,2,2,2,"Wyatt expects to ask Nora whether Caleb signed the contract, but Nora doesn't know that.","Wyatt expects to ask Nora whether Caleb signed the contract, but that's something Nora doesn't know.",N/A,N/A,,Nora doesn't know about Wyatt expecting to ask a question.,Nora doesn't know whether Caleb signed the contract.,N/A,N/A,1|2>1|1,2|1>2|2,N/A,N/A
propositional_clefting,prop-cleft_fut_complex,Claude Sonnet 4.5,32,2,2,2,"Isaac would like to ask Violet what Max explained, but Violet doesn't know that.","Isaac would like to ask Violet what Max explained, but that's something Violet doesn't know.",N/A,N/A,,Violet doesn't know about Isaac wanting to ask a question.,Violet doesn't know what Max explained.,N/A,N/A,1|2>1|1,2|1>2|2,N/A,N/A
propositional_clefting,prop-cleft_fut_complex,Claude Sonnet 4.5,33,2,2,2,"Stella plans to ask Felix whether Ruby responded positively, but Felix doesn't know that.","Stella plans to ask Felix whether Ruby responded positively, but that's something Felix doesn't know.",N/A,N/A,,Felix doesn't know about Stella planning to ask a question.,Felix doesn't know whether Ruby responded positively.,N/A,N/A,1|2>1|1,2|1>2|2,N/A,N/A
propositional_clefting,prop-cleft_fut_complex,Claude Sonnet 4.5,34,2,2,2,"Autumn wants to ask Jasper what Luna reported, but Jasper doesn't know that.","Autumn wants to ask Jasper what Luna reported, but that's something Jasper doesn't know.",N/A,N/A,,Jasper doesn't know about Autumn wanting to ask a question.,Jasper doesn't know what Luna reported.,N/A,N/A,1|2>1|1,2|1>2|2,N/A,N/A
propositional_clefting,prop-cleft_fut_complex,Claude Sonnet 4.5,35,2,2,2,"Maverick intends to ask Sienna whether Rowan quit the job, but Sienna doesn't know that.","Maverick intends to ask Sienna whether Rowan quit the job, but that's something Sienna doesn't know.",N/A,N/A,,Sienna doesn't know about Maverick intending to ask a question.,Sienna doesn't know whether Rowan quit the job.,N/A,N/A,1|2>1|1,2|1>2|2,N/A,N/A
propositional_clefting,prop-cleft_fut_complex,Claude Sonnet 4.5,36,2,2,2,"Phoenix hopes to ask Sage what River wrote, but Sage doesn't know that.","Phoenix hopes to ask Sage what River wrote, but that's something Sage doesn't know.",N/A,N/A,,Sage doesn't know about Phoenix hoping to ask a question.,Sage doesn't know what River wrote.,N/A,N/A,1|2>1|1,2|1>2|2,N/A,N/A
propositional_clefting,prop-cleft_fut_complex,Claude Sonnet 4.5,37,2,2,2,"Quinn needs to ask Kai whether Morgan scheduled the interview, but Kai doesn't know that.","Quinn needs to ask Kai whether Morgan scheduled the interview, but that's something Kai doesn't know.",N/A,N/A,,Kai doesn't know about Quinn needing to ask a question.,Kai doesn't know whether Morgan scheduled the interview.,N/A,N/A,1|2>1|1,2|1>2|2,N/A,N/A
propositional_clefting,prop-cleft_fut_complex,Claude Sonnet 4.5,38,2,2,2,"Blair expects to ask Reese what Avery predicted, but Reese doesn't know that.","Blair expects to ask Reese what Avery predicted, but that's something Reese doesn't know.",N/A,N/A,,Reese doesn't know about Blair expecting to ask a question.,Reese doesn't know what Avery predicted.,N/A,N/A,1|2>1|1,2|1>2|2,N/A,N/A
propositional_clefting,prop-cleft_fut_complex,Claude Sonnet 4.5,39,2,2,2,"Dakota plans to ask Skylar whether Cameron finished early, but Skylar doesn't know that.","Dakota plans to ask Skylar whether Cameron finished early, but that's something Skylar doesn't know.",N/A,N/A,,Skylar doesn't know about Dakota planning to ask a question.,Skylar doesn't know whether Cameron finished early.,N/A,N/A,1|2>1|1,2|1>2|2,N/A,N/A
propositional_clefting,prop-cleft_fut_complex,Claude Sonnet 4.5,40,2,2,2,"Drew would like to ask Taylor what Harper designed, but Taylor doesn't know that.","Drew would like to ask Taylor what Harper designed, but that's something Taylor doesn't know.",N/A,N/A,,Taylor doesn't know about Drew wanting to ask a question.,Taylor doesn't know what Harper designed.,N/A,N/A,1|2>1|1,2|1>2|2,N/A,N/A
propositional_clefting,prop-cleft_fut_complex,Claude Sonnet 4.5,41,2,2,2,"Emerson wants to ask Riley whether Parker graduated, but Riley doesn't know that.","Emerson wants to ask Riley whether Parker graduated, but that's something Riley doesn't know.",N/A,N/A,,Riley doesn't know about Emerson wanting to ask a question.,Riley doesn't know whether Parker graduated.,N/A,N/A,1|2>1|1,2|1>2|2,N/A,N/A
propositional_clefting,prop-cleft_fut_complex,Claude Sonnet 4.5,42,2,2,2,"Finley intends to ask Indigo what Marlowe purchased, but Indigo doesn't know that.","Finley intends to ask Indigo what Marlowe purchased, but that's something Indigo doesn't know.",N/A,N/A,,Indigo doesn't know about Finley intending to ask a question.,Indigo doesn't know what Marlowe purchased.,N/A,N/A,1|2>1|1,2|1>2|2,N/A,N/A
propositional_clefting,prop-cleft_fut_complex,Claude Sonnet 4.5,43,2,2,2,"Wren hopes to ask Sage whether Rory won the prize, but Sage doesn't know that.","Wren hopes to ask Sage whether Rory won the prize, but that's something Sage doesn't know.",N/A,N/A,,Sage doesn't know about Wren hoping to ask a question.,Sage doesn't know whether Rory won the prize.,N/A,N/A,1|2>1|1,2|1>2|2,N/A,N/A
propositional_clefting,prop-cleft_fut_complex,Claude Sonnet 4.5,44,2,2,2,"Adrian needs to ask Skyler what Jules revealed, but Skyler doesn't know that.","Adrian needs to ask Skyler what Jules revealed, but that's something Skyler doesn't know.",N/A,N/A,,Skyler doesn't know about Adrian needing to ask a question.,Skyler doesn't know what Jules revealed.,N/A,N/A,1|2>1|1,2|1>2|2,N/A,N/A
propositional_clefting,prop-cleft_fut_complex,Claude Sonnet 4.5,45,2,2,2,"Blake expects to ask Morgan whether Casey solved the problem, but Morgan doesn't know that.","Blake expects to ask Morgan whether Casey solved the problem, but that's something Morgan doesn't know.",N/A,N/A,,Morgan doesn't know about Blake expecting to ask a question.,Morgan doesn't know whether Casey solved the problem.,N/A,N/A,1|2>1|1,2|1>2|2,N/A,N/A
propositional_clefting,prop-cleft_fut_complex,Claude Sonnet 4.5,46,2,2,2,"Ash plans to ask Jordan what Devon prepared, but Jordan doesn't know that.","Ash plans to ask Jordan what Devon prepared, but that's something Jordan doesn't know.",N/A,N/A,,Jordan doesn't know about Ash planning to ask a question.,Jordan doesn't know what Devon prepared.,N/A,N/A,1|2>1|1,2|1>2|2,N/A,N/A
propositional_clefting,prop-cleft_fut_complex,Claude Sonnet 4.5,47,2,2,2,"Ellis wants to ask Lennon whether Sloane applied for funding, but Lennon doesn't know that.","Ellis wants to ask Lennon whether Sloane applied for funding, but that's something Lennon doesn't know.",N/A,N/A,,Lennon doesn't know about Ellis wanting to ask a question.,Lennon doesn't know whether Sloane applied for funding.,N/A,N/A,1|2>1|1,2|1>2|2,N/A,N/A
propositional_clefting,prop-cleft_fut_complex,Claude Sonnet 4.5,48,2,2,2,"Rowan intends to ask Avery what Peyton suggested yesterday, but Avery doesn't know that.","Rowan intends to ask Avery what Peyton suggested yesterday, but that's something Avery doesn't know.",N/A,N/A,,Avery doesn't know about Rowan intending to ask a question.,Avery doesn't know what Peyton suggested yesterday.,N/A,N/A,1|2>1|1,2|1>2|2,N/A,N/A
propositional_clefting,prop-cleft_fut_complex,Claude Sonnet 4.5,49,2,2,2,"Sutton hopes to ask Quinn whether Charlie revised the manuscript, but Quinn doesn't know that.","Sutton hopes to ask Quinn whether Charlie revised the manuscript, but that's something Quinn doesn't know.",N/A,N/A,,Quinn doesn't know about Sutton hoping to ask a question.,Quinn doesn't know whether Charlie revised the manuscript.,N/A,N/A,1|2>1|1,2|1>2|2,N/A,N/A
propositional_clefting,prop-cleft_past_simple,Claude Sonnet 4.5,1,2,2,2,"Marcus asked Elena whether David accepted the position, but Elena didn't know that.","Marcus asked Elena whether David accepted the position, but that was something Elena didn't know.",N/A,N/A,,Elena didn't know about Marcus asking a question.,Elena didn't know whether David accepted the position.,N/A,N/A,1|2>1|1,2|1>2|2,N/A,N/A
propositional_clefting,prop-cleft_past_simple,Claude Sonnet 4.5,2,2,2,2,"Sarah asked Thomas what Julia ordered for lunch, but Thomas didn't know that.","Sarah asked Thomas what Julia ordered for lunch, but that was something Thomas didn't know.",N/A,N/A,,Thomas didn't know about Sarah asking a question.,Thomas didn't know what Julia ordered for lunch.,N/A,N/A,1|2>1|1,2|1>2|2,N/A,N/A
propositional_clefting,prop-cleft_past_simple,Claude Sonnet 4.5,3,2,2,2,"James asked Rachel whether Emma passed the exam, but Rachel didn't know that.","James asked Rachel whether Emma passed the exam, but that was something Rachel didn't know.",N/A,N/A,,Rachel didn't know about James asking a question.,Rachel didn't know whether Emma passed the exam.,N/A,N/A,1|2>1|1,2|1>2|2,N/A,N/A
propositional_clefting,prop-cleft_past_simple,Claude Sonnet 4.5,4,2,2,2,"Dr. Chen asked Patricia what Michael recommended, but Patricia didn't know that.","Dr. Chen asked Patricia what Michael recommended, but that was something Patricia didn't know.",N/A,N/A,,Patricia didn't know about Dr. Chen asking a question.,Patricia didn't know what Michael recommended.,N/A,N/A,1|2>1|1,2|1>2|2,N/A,N/A
propositional_clefting,prop-cleft_past_simple,Claude Sonnet 4.5,5,2,2,2,"Maya asked Kevin whether Lisa attended the meeting, but Kevin didn't know that.","Maya asked Kevin whether Lisa attended the meeting, but that was something Kevin didn't know.",N/A,N/A,,Kevin didn't know about Maya asking a question.,Kevin didn't know whether Lisa attended the meeting.,N/A,N/A,1|2>1|1,2|1>2|2,N/A,N/A
propositional_clefting,prop-cleft_past_simple,Claude Sonnet 4.5,6,2,2,2,"Robert asked Amanda what Carlos decided, but Amanda didn't know that.","Robert asked Amanda what Carlos decided, but that was something Amanda didn't know.",N/A,N/A,,Amanda didn't know about Robert asking a question.,Amanda didn't know what Carlos decided.,N/A,N/A,1|2>1|1,2|1>2|2,N/A,N/A
propositional_clefting,prop-cleft_past_simple,Claude Sonnet 4.5,7,2,2,2,"Sophie asked Daniel whether Nina received the award, but Daniel didn't know that.","Sophie asked Daniel whether Nina received the award, but that was something Daniel didn't know.",N/A,N/A,,Daniel didn't know about Sophie asking a question.,Daniel didn't know whether Nina received the award.,N/A,N/A,1|2>1|1,2|1>2|2,N/A,N/A
propositional_clefting,prop-cleft_past_simple,Claude Sonnet 4.5,8,2,2,2,"Victor asked Jennifer what Alex proposed, but Jennifer didn't know that.","Victor asked Jennifer what Alex proposed, but that was something Jennifer didn't know.",N/A,N/A,,Jennifer didn't know about Victor asking a question.,Jennifer didn't know what Alex proposed.,N/A,N/A,1|2>1|1,2|1>2|2,N/A,N/A
propositional_clefting,prop-cleft_past_simple,Claude Sonnet 4.5,9,2,2,2,"Professor Lee asked Olivia whether Ryan submitted the paper, but Olivia didn't know that.","Professor Lee asked Olivia whether Ryan submitted the paper, but that was something Olivia didn't know.",N/A,N/A,,Olivia didn't know about Professor Lee asking a question.,Olivia didn't know whether Ryan submitted the paper.,N/A,N/A,1|2>1|1,2|1>2|2,N/A,N/A
propositional_clefting,prop-cleft_past_simple,Claude Sonnet 4.5,10,2,2,2,"Hannah asked Christopher what Mark said, but Christopher didn't know that.","Hannah asked Christopher what Mark said, but that was something Christopher didn't know.",N/A,N/A,,Christopher didn't know about Hannah asking a question.,Christopher didn't know what Mark said.,N/A,N/A,1|2>1|1,2|1>2|2,N/A,N/A
propositional_clefting,prop-cleft_past_simple,Claude Sonnet 4.5,11,2,2,2,"Benjamin asked Emma whether Tyler agreed to help, but Emma didn't know that.","Benjamin asked Emma whether Tyler agreed to help, but that was something Emma didn't know.",N/A,N/A,,Emma didn't know about Benjamin asking a question.,Emma didn't know whether Tyler agreed to help.,N/A,N/A,1|2>1|1,2|1>2|2,N/A,N/A
propositional_clefting,prop-cleft_past_simple,Claude Sonnet 4.5,12,2,2,2,"Grace asked Andrew what Claire brought, but Andrew didn't know that.","Grace asked Andrew what Claire brought, but that was something Andrew didn't know.",N/A,N/A,,Andrew didn't know about Grace asking a question.,Andrew didn't know what Claire brought.,N/A,N/A,1|2>1|1,2|1>2|2,N/A,N/A
propositional_clefting,prop-cleft_past_simple,Claude Sonnet 4.5,13,2,2,2,"Isabella asked Jonathan whether Sarah completed the task, but Jonathan didn't know that.","Isabella asked Jonathan whether Sarah completed the task, but that was something Jonathan didn't know.",N/A,N/A,,Jonathan didn't know about Isabella asking a question.,Jonathan didn't know whether Sarah completed the task.,N/A,N/A,1|2>1|1,2|1>2|2,N/A,N/A
propositional_clefting,prop-cleft_past_simple,Claude Sonnet 4.5,14,2,2,2,"Nathan asked Victoria what Lucas suggested, but Victoria didn't know that.","Nathan asked Victoria what Lucas suggested, but that was something Victoria didn't know.",N/A,N/A,,Victoria didn't know about Nathan asking a question.,Victoria didn't know what Lucas suggested.,N/A,N/A,1|2>1|1,2|1>2|2,N/A,N/A
propositional_clefting,prop-cleft_past_simple,Claude Sonnet 4.5,15,2,2,2,"Samantha asked Brandon whether Megan called back, but Brandon didn't know that.","Samantha asked Brandon whether Megan called back, but that was something Brandon didn't know.",N/A,N/A,,Brandon didn't know about Samantha asking a question.,Brandon didn't know whether Megan called back.,N/A,N/A,1|2>1|1,2|1>2|2,N/A,N/A
propositional_clefting,prop-cleft_past_simple,Claude Sonnet 4.5,16,2,2,2,"Eric asked Rebecca what Peter thinks, but Rebecca didn't know that.","Eric asked Rebecca what Peter thinks, but that was something Rebecca didn't know.",N/A,N/A,,Rebecca didn't know about Eric asking a question.,Rebecca didn't know what Peter thinks.,N/A,N/A,1|2>1|1,2|1>2|2,N/A,N/A
propositional_clefting,prop-cleft_past_simple,Claude Sonnet 4.5,17,2,2,2,"Lauren asked Matthew whether Sophie canceled the appointment, but Matthew didn't know that.","Lauren asked Matthew whether Sophie canceled the appointment, but that was something Matthew didn't know.",N/A,N/A,,Matthew didn't know about Lauren asking a question.,Matthew didn't know whether Sophie canceled the appointment.,N/A,N/A,1|2>1|1,2|1>2|2,N/A,N/A
propositional_clefting,prop-cleft_past_simple,Claude Sonnet 4.5,18,2,2,2,"Tyler asked Melissa what Jake chose, but Melissa didn't know that.","Tyler asked Melissa what Jake chose, but that was something Melissa didn't know.",N/A,N/A,,Melissa didn't know about Tyler asking a question.,Melissa didn't know what Jake chose.,N/A,N/A,1|2>1|1,2|1>2|2,N/A,N/A
propositional_clefting,prop-cleft_past_simple,Claude Sonnet 4.5,19,2,2,2,"Chloe asked Jacob whether Anna found the document, but Jacob didn't know that.","Chloe asked Jacob whether Anna found the document, but that was something Jacob didn't know.",N/A,N/A,,Jacob didn't know about Chloe asking a question.,Jacob didn't know whether Anna found the document.,N/A,N/A,1|2>1|1,2|1>2|2,N/A,N/A
propositional_clefting,prop-cleft_past_simple,Claude Sonnet 4.5,21,2,2,2,"Madison asked Connor whether Zoe finished the report, but Connor didn't know that.","Madison asked Connor whether Zoe finished the report, but that was something Connor didn't know.",N/A,N/A,,Connor didn't know about Madison asking a question.,Connor didn't know whether Zoe finished the report.,N/A,N/A,1|2>1|1,2|1>2|2,N/A,N/A
propositional_clefting,prop-cleft_past_simple,Claude Sonnet 4.5,22,2,2,2,"Jordan asked Alexis what Riley discovered, but Alexis didn't know that.","Jordan asked Alexis what Riley discovered, but that was something Alexis didn't know.",N/A,N/A,,Alexis didn't know about Jordan asking a question.,Alexis didn't know what Riley discovered.,N/A,N/A,1|2>1|1,2|1>2|2,N/A,N/A
propositional_clefting,prop-cleft_past_simple,Claude Sonnet 4.5,23,2,2,2,"Ethan asked Abigail whether Dylan arrived on time, but Abigail didn't know that.","Ethan asked Abigail whether Dylan arrived on time, but that was something Abigail didn't know.",N/A,N/A,,Abigail didn't know about Ethan asking a question.,Abigail didn't know whether Dylan arrived on time.,N/A,N/A,1|2>1|1,2|1>2|2,N/A,N/A
propositional_clefting,prop-cleft_past_simple,Claude Sonnet 4.5,24,2,2,2,"Zoe asked Cameron what Morgan requested, but Cameron didn't know that.","Zoe asked Cameron what Morgan requested, but that was something Cameron didn't know.",N/A,N/A,,Cameron didn't know about Zoe asking a question.,Cameron didn't know what Morgan requested.,N/A,N/A,1|2>1|1,2|1>2|2,N/A,N/A
propositional_clefting,prop-cleft_past_simple,Claude Sonnet 4.5,25,2,2,2,"Quinn asked Parker whether Sage approved the budget, but Parker didn't know that.","Quinn asked Parker whether Sage approved the budget, but that was something Parker didn't know.",N/A,N/A,,Parker didn't know about Quinn asking a question.,Parker didn't know whether Sage approved the budget.,N/A,N/A,1|2>1|1,2|1>2|2,N/A,N/A
propositional_clefting,prop-cleft_past_simple,Claude Sonnet 4.5,28,2,2,2,"Aria asked Julian what Mia concluded, but Julian didn't know that.","Aria asked Julian what Mia concluded, but that was something Julian didn't know.",N/A,N/A,,Julian didn't know about Aria asking a question.,Julian didn't know what Mia concluded.,N/A,N/A,1|2>1|1,2|1>2|2,N/A,N/A
propositional_clefting,prop-cleft_past_simple,Claude Sonnet 4.5,29,2,2,2,"Penelope asked Sebastian whether Scarlett accepted the offer, but Sebastian didn't know that.","Penelope asked Sebastian whether Scarlett accepted the offer, but that was something Sebastian didn't know.",N/A,N/A,,Sebastian didn't know about Penelope asking a question.,Sebastian didn't know whether Scarlett accepted the offer.,N/A,N/A,1|2>1|1,2|1>2|2,N/A,N/A
propositional_clefting,prop-cleft_past_simple,Claude Sonnet 4.5,30,2,2,2,"Lily asked Owen what Hazel mentioned, but Owen didn't know that.","Lily asked Owen what Hazel mentioned, but that was something Owen didn't know.",N/A,N/A,,Owen didn't know about Lily asking a question.,Owen didn't know what Hazel mentioned.,N/A,N/A,1|2>1|1,2|1>2|2,N/A,N/A
propositional_clefting,prop-cleft_past_simple,Claude Sonnet 4.5,31,2,2,2,"Wyatt asked Nora whether Caleb signed the contract, but Nora didn't know that.","Wyatt asked Nora whether Caleb signed the contract, but that was something Nora didn't know.",N/A,N/A,,Nora didn't know about Wyatt asking a question.,Nora didn't know whether Caleb signed the contract.,N/A,N/A,1|2>1|1,2|1>2|2,N/A,N/A
propositional_clefting,prop-cleft_past_simple,Claude Sonnet 4.5,32,2,2,2,"Isaac asked Violet what Max explained, but Violet didn't know that.","Isaac asked Violet what Max explained, but that was something Violet didn't know.",N/A,N/A,,Violet didn't know about Isaac asking a question.,Violet didn't know what Max explained.,N/A,N/A,1|2>1|1,2|1>2|2,N/A,N/A
propositional_clefting,prop-cleft_past_simple,Claude Sonnet 4.5,33,2,2,2,"Stella asked Felix whether Ruby responded positively, but Felix didn't know that.","Stella asked Felix whether Ruby responded positively, but that was something Felix didn't know.",N/A,N/A,,Felix didn't know about Stella asking a question.,Felix didn't know whether Ruby responded positively.,N/A,N/A,1|2>1|1,2|1>2|2,N/A,N/A
propositional_clefting,prop-cleft_past_simple,Claude Sonnet 4.5,34,2,2,2,"Autumn asked Jasper what Luna reported, but Jasper didn't know that.","Autumn asked Jasper what Luna reported, but that was something Jasper didn't know.",N/A,N/A,,Jasper didn't know about Autumn asking a question.,Jasper didn't know what Luna reported.,N/A,N/A,1|2>1|1,2|1>2|2,N/A,N/A
propositional_clefting,prop-cleft_past_simple,Claude Sonnet 4.5,35,2,2,2,"Maverick asked Sienna whether Rowan quit the job, but Sienna didn't know that.","Maverick asked Sienna whether Rowan quit the job, but that was something Sienna didn't know.",N/A,N/A,,Sienna didn't know about Maverick asking a question.,Sienna didn't know whether Rowan quit the job.,N/A,N/A,1|2>1|1,2|1>2|2,N/A,N/A
propositional_clefting,prop-cleft_past_simple,Claude Sonnet 4.5,36,2,2,2,"Phoenix asked Sage what River wrote, but Sage didn't know that.","Phoenix asked Sage what River wrote, but that was something Sage didn't know.",N/A,N/A,,Sage didn't know about Phoenix asking a question.,Sage didn't know what River wrote.,N/A,N/A,1|2>1|1,2|1>2|2,N/A,N/A
propositional_clefting,prop-cleft_past_simple,Claude Sonnet 4.5,37,2,2,2,"Quinn asked Kai whether Morgan scheduled the interview, but Kai didn't know that.","Quinn asked Kai whether Morgan scheduled the interview, but that was something Kai didn't know.",N/A,N/A,,Kai didn't know about Quinn asking a question.,Kai didn't know whether Morgan scheduled the interview.,N/A,N/A,1|2>1|1,2|1>2|2,N/A,N/A
propositional_clefting,prop-cleft_past_simple,Claude Sonnet 4.5,38,2,2,2,"Blair asked Reese what Avery predicted, but Reese didn't know that.","Blair asked Reese what Avery predicted, but that was something Reese didn't know.",N/A,N/A,,Reese didn't know about Blair asking a question.,Reese didn't know what Avery predicted.,N/A,N/A,1|2>1|1,2|1>2|2,N/A,N/A
propositional_clefting,prop-cleft_past_simple,Claude Sonnet 4.5,39,2,2,2,"Dakota asked Skylar whether Cameron finished early, but Skylar didn't know that.","Dakota asked Skylar whether Cameron finished early, but that was something Skylar didn't know.",N/A,N/A,,Skylar didn't know about Dakota asking a question.,Skylar didn't know whether Cameron finished early.,N/A,N/A,1|2>1|1,2|1>2|2,N/A,N/A
propositional_clefting,prop-cleft_past_simple,Claude Sonnet 4.5,40,2,2,2,"Drew asked Taylor what Harper designed, but Taylor didn't know that.","Drew asked Taylor what Harper designed, but that was something Taylor didn't know.",N/A,N/A,,Taylor didn't know about Drew asking a question.,Taylor didn't know what Harper designed.,N/A,N/A,1|2>1|1,2|1>2|2,N/A,N/A
propositional_clefting,prop-cleft_past_simple,Claude Sonnet 4.5,41,2,2,2,"Emerson asked Riley whether Parker graduated, but Riley didn't know that.","Emerson asked Riley whether Parker graduated, but that was something Riley didn't know.",N/A,N/A,,Riley didn't know about Emerson asking a question.,Riley didn't know whether Parker graduated.,N/A,N/A,1|2>1|1,2|1>2|2,N/A,N/A
propositional_clefting,prop-cleft_past_simple,Claude Sonnet 4.5,42,2,2,2,"Finley asked Indigo what Marlowe purchased, but Indigo didn't know that.","Finley asked Indigo what Marlowe purchased, but that was something Indigo didn't know.",N/A,N/A,,Indigo didn't know about Finley asking a question.,Indigo didn't know what Marlowe purchased.,N/A,N/A,1|2>1|1,2|1>2|2,N/A,N/A
propositional_clefting,prop-cleft_past_simple,Claude Sonnet 4.5,43,2,2,2,"Wren asked Sage whether Rory won the prize, but Sage didn't know that.","Wren asked Sage whether Rory won the prize, but that was something Sage didn't know.",N/A,N/A,,Sage didn't know about Wren asking a question.,Sage didn't know whether Rory won the prize.,N/A,N/A,1|2>1|1,2|1>2|2,N/A,N/A
propositional_clefting,prop-cleft_past_simple,Claude Sonnet 4.5,44,2,2,2,"Adrian asked Skyler what Jules revealed, but Skyler didn't know that.","Adrian asked Skyler what Jules revealed, but that was something Skyler didn't know.",N/A,N/A,,Skyler didn't know about Adrian asking a question.,Skyler didn't know what Jules revealed.,N/A,N/A,1|2>1|1,2|1>2|2,N/A,N/A
propositional_clefting,prop-cleft_past_simple,Claude Sonnet 4.5,45,2,2,2,"Blake asked Morgan whether Casey solved the problem, but Morgan didn't know that.","Blake asked Morgan whether Casey solved the problem, but that was something Morgan didn't know.",N/A,N/A,,Morgan didn't know about Blake asking a question.,Morgan didn't know whether Casey solved the problem.,N/A,N/A,1|2>1|1,2|1>2|2,N/A,N/A
propositional_clefting,prop-cleft_past_simple,Claude Sonnet 4.5,46,2,2,2,"Ash asked Jordan what Devon prepared, but Jordan didn't know that.","Ash asked Jordan what Devon prepared, but that was something Jordan didn't know.",N/A,N/A,,Jordan didn't know about Ash asking a question.,Jordan didn't know what Devon prepared.,N/A,N/A,1|2>1|1,2|1>2|2,N/A,N/A
propositional_clefting,prop-cleft_past_simple,Claude Sonnet 4.5,47,2,2,2,"Ellis asked Lennon whether Sloane applied for funding, but Lennon didn't know that.","Ellis asked Lennon whether Sloane applied for funding, but that was something Lennon didn't know.",N/A,N/A,,Lennon didn't know about Ellis asking a question.,Lennon didn't know whether Sloane applied for funding.,N/A,N/A,1|2>1|1,2|1>2|2,N/A,N/A
