condition,sub_cond,source,item,n_input,n_continuations,n_tests,input_1,input_2,input_3,input_4,context_prompt,continuation_1,continuation_2,continuation_3,continuation_4,test_1,test_2,test_3,test_4
split_reference,split-ref_amalg_with,GPT-5.2 Thinking,1,3,2,4,Seth confused Lilly with Alexis. They both have red hair.,Lilly confused Seth with Alexis. They both have red hair.,Seth greeted Lilly. They both have red hair.,N/A,N/A,He later apologized to Alexis for the mix-up.,She later told Seth that Alexis gets mistaken for her.,N/A,N/A,1|1>1|2,1|1>1|3,2|1>2|2,2|1>2|3
split_reference,split-ref_amalg_with,GPT-5.2 Thinking,2,3,2,4,Amina mistook Omar with Lina at the door. They both wore glasses.,Omar mistook Amina with Lina at the door. They both wore glasses.,Amina thanked Omar at the door. They both wore glasses.,N/A,N/A,She later corrected herself to Lina right away.,He later told Amina that Lina looks like her.,N/A,N/A,1|1>1|2,1|1>1|3,2|1>2|2,2|1>2|3
split_reference,split-ref_amalg_with,GPT-5.2 Thinking,3,3,2,4,Felix mixed up Nora with Jakob at rehearsal. They both were wearing black.,Nora mixed up Felix with Jakob at rehearsal. They both were wearing black.,Felix called Nora at rehearsal. They both were wearing black.,N/A,N/A,He later laughed with Jakob about the confusion.,She later told Felix that Jakob was dressed just like her.,N/A,N/A,1|1>1|2,1|1>1|3,2|1>2|2,2|1>2|3
split_reference,split-ref_amalg_with,GPT-5.2 Thinking,4,3,2,4,Sara confused Khalid with Emma in the hallway. They both carried folders.,Khalid confused Sara with Emma in the hallway. They both carried folders.,Sara waved to Khalid in the hallway. They both carried folders.,N/A,N/A,She later apologized to Emma for calling her Khalid.,He later told Sara that Emma often gets mistaken for him.,N/A,N/A,1|1>1|2,1|1>1|3,2|1>2|2,2|1>2|3
split_reference,split-ref_amalg_with,GPT-5.2 Thinking,5,3,2,4,Noah mistook Dalia with Rami at the checkout. They both wore blue jackets.,Dalia mistook Noah with Rami at the checkout. They both wore blue jackets.,Noah greeted Dalia at the checkout. They both wore blue jackets.,N/A,N/A,He later apologized to Rami for the mistake.,She later told Noah that Rami has the same jacket as her.,N/A,N/A,1|1>1|2,1|1>1|3,2|1>2|2,2|1>2|3
split_reference,split-ref_amalg_with,GPT-5.2 Thinking,6,3,2,4,Huda confused Leon with Mia at the gate. They both had backpacks.,Leon confused Huda with Mia at the gate. They both had backpacks.,Huda thanked Leon at the gate. They both had backpacks.,N/A,N/A,She later explained to Mia why she hesitated.,He later told Huda that Mia looks like her from behind.,N/A,N/A,1|1>1|2,1|1>1|3,2|1>2|2,2|1>2|3
split_reference,split-ref_amalg_with,GPT-5.2 Thinking,7,3,2,4,Yusuf mixed up Layla with Jonas in the lobby. They both wore badges.,Layla mixed up Yusuf with Jonas in the lobby. They both wore badges.,Yusuf greeted Layla in the lobby. They both wore badges.,N/A,N/A,He later apologized to Jonas for calling him Layla.,She later told Yusuf that Jonas has the same badge holder as her.,N/A,N/A,1|1>1|2,1|1>1|3,2|1>2|2,2|1>2|3
split_reference,split-ref_amalg_with,GPT-5.2 Thinking,8,3,2,4,Clara mistook Tariq with Nina on the phone. They both sounded hoarse.,Tariq mistook Clara with Nina on the phone. They both sounded hoarse.,Clara called Tariq on the phone. They both sounded hoarse.,N/A,N/A,She later apologized to Nina for the confusion.,He later told Clara that Nina’s voice can resemble hers.,N/A,N/A,1|1>1|2,1|1>1|3,2|1>2|2,2|1>2|3
split_reference,split-ref_amalg_with,GPT-5.2 Thinking,9,3,2,4,Karim confused Elena with Samir in the crowd. They both wore hats.,Elena confused Karim with Samir in the crowd. They both wore hats.,Karim saw Elena in the crowd. They both wore hats.,N/A,N/A,He later apologized to Samir for the mix-up.,She later told Karim that Samir’s hat looks like hers.,N/A,N/A,1|1>1|2,1|1>1|3,2|1>2|2,2|1>2|3
split_reference,split-ref_amalg_with,GPT-5.2 Thinking,10,3,2,4,Maha mixed up David with Hana at the conference. They both had short hair.,David mixed up Maha with Hana at the conference. They both had short hair.,Maha greeted David at the conference. They both had short hair.,N/A,N/A,She later clarified to Hana who she meant.,He later told Maha that Hana gets mistaken for him.,N/A,N/A,1|1>1|2,1|1>1|3,2|1>2|2,2|1>2|3
split_reference,split-ref_amalg_with,GPT-5.2 Thinking,11,3,2,4,Jakob mistook Salma with Luca in the queue. They both wore scarves.,Salma mistook Jakob with Luca in the queue. They both wore scarves.,Jakob thanked Salma in the queue. They both wore scarves.,N/A,N/A,He later apologized to Luca for the mistake.,She later told Jakob that Luca has the same scarf as her.,N/A,N/A,1|1>1|2,1|1>1|3,2|1>2|2,2|1>2|3
split_reference,split-ref_amalg_with,GPT-5.2 Thinking,12,3,2,4,Adele confused Omar with Sofia in the parking lot. They both wore hoodies.,Omar confused Adele with Sofia in the parking lot. They both wore hoodies.,Adele waved to Omar in the parking lot. They both wore hoodies.,N/A,N/A,She later apologized to Sofia for the mix-up.,He later told Adele that Sofia’s hoodie looks like hers.,N/A,N/A,1|1>1|2,1|1>1|3,2|1>2|2,2|1>2|3
split_reference,split-ref_amalg_with,GPT-5.2 Thinking,13,3,2,4,Rami mixed up Nour with Felix at the entrance. They both had curly hair.,Nour mixed up Rami with Felix at the entrance. They both had curly hair.,Rami greeted Nour at the entrance. They both had curly hair.,N/A,N/A,He later apologized to Felix for the confusion.,She later told Rami that Felix’s curls look like hers.,N/A,N/A,1|1>1|2,1|1>1|3,2|1>2|2,2|1>2|3
split_reference,split-ref_amalg_with,GPT-5.2 Thinking,14,3,2,4,Lina mistook Hassan with Dalia in the hallway. They both wore sneakers.,Hassan mistook Lina with Dalia in the hallway. They both wore sneakers.,Lina greeted Hassan in the hallway. They both wore sneakers.,N/A,N/A,She later apologized to Dalia for the mix-up.,He later told Lina that Dalia’s sneakers match hers.,N/A,N/A,1|1>1|2,1|1>1|3,2|1>2|2,2|1>2|3
split_reference,split-ref_amalg_with,GPT-5.2 Thinking,15,3,2,4,Milan confused Emma with Yusuf in the studio. They both wore headphones.,Emma confused Milan with Yusuf in the studio. They both wore headphones.,Milan called Emma in the studio. They both wore headphones.,N/A,N/A,He later apologized to Yusuf for the mistake.,She later told Milan that Yusuf’s headphones look like hers.,N/A,N/A,1|1>1|2,1|1>1|3,2|1>2|2,2|1>2|3
split_reference,split-ref_amalg_with,GPT-5.2 Thinking,16,3,2,4,Nina mixed up Tariq with Lea at the desk. They both wore rings.,Tariq mixed up Nina with Lea at the desk. They both wore rings.,Nina greeted Tariq at the desk. They both wore rings.,N/A,N/A,She later apologized to Lea for the confusion.,He later told Nina that Lea’s ring looks like hers.,N/A,N/A,1|1>1|2,1|1>1|3,2|1>2|2,2|1>2|3
split_reference,split-ref_amalg_with,GPT-5.2 Thinking,17,3,2,4,Omar confused Jana with Karim in the lobby. They both wore coats.,Jana confused Omar with Karim in the lobby. They both wore coats.,Omar thanked Jana in the lobby. They both wore coats.,N/A,N/A,He later apologized to Karim for the mix-up.,She later told Omar that Karim’s coat looks like hers.,N/A,N/A,1|1>1|2,1|1>1|3,2|1>2|2,2|1>2|3
split_reference,split-ref_amalg_with,GPT-5.2 Thinking,18,3,2,4,Hannah mistook Leon with Sara at the door. They both wore hats.,Leon mistook Hannah with Sara at the door. They both wore hats.,Hannah waved to Leon at the door. They both wore hats.,N/A,N/A,She later apologized to Sara for the confusion.,He later told Hannah that Sara’s hat looks like hers.,N/A,N/A,1|1>1|2,1|1>1|3,2|1>2|2,2|1>2|3
split_reference,split-ref_amalg_with,GPT-5.2 Thinking,19,3,2,4,Felix mixed up Amina with Luca in the corridor. They both wore glasses.,Amina mixed up Felix with Luca in the corridor. They both wore glasses.,Felix greeted Amina in the corridor. They both wore glasses.,N/A,N/A,He later apologized to Luca for the mistake.,She later told Felix that Luca’s glasses match hers.,N/A,N/A,1|1>1|2,1|1>1|3,2|1>2|2,2|1>2|3
split_reference,split-ref_amalg_with,GPT-5.2 Thinking,20,3,2,4,Samira confused David with Nour in the hallway. They both wore scarves.,David confused Samira with Nour in the hallway. They both wore scarves.,Samira greeted David in the hallway. They both wore scarves.,N/A,N/A,She later apologized to Nour for the mix-up.,He later told Samira that Nour’s scarf looks like hers.,N/A,N/A,1|1>1|2,1|1>1|3,2|1>2|2,2|1>2|3
split_reference,split-ref_amalg_with,GPT-5.2 Thinking,21,3,2,4,Jonas mistook Layla with Rami in the crowd. They both wore beanies.,Layla mistook Jonas with Rami in the crowd. They both wore beanies.,Jonas saw Layla in the crowd. They both wore beanies.,N/A,N/A,He later apologized to Rami for the confusion.,She later told Jonas that Rami’s beanie looks like hers.,N/A,N/A,1|1>1|2,1|1>1|3,2|1>2|2,2|1>2|3
split_reference,split-ref_amalg_with,GPT-5.2 Thinking,22,3,2,4,Lea mixed up Hassan with Emma at the doorway. They both wore boots.,Hassan mixed up Lea with Emma at the doorway. They both wore boots.,Lea greeted Hassan at the doorway. They both wore boots.,N/A,N/A,She later apologized to Emma for the mistake.,He later told Lea that Emma’s boots look like hers.,N/A,N/A,1|1>1|2,1|1>1|3,2|1>2|2,2|1>2|3
split_reference,split-ref_amalg_with,GPT-5.2 Thinking,23,3,2,4,Mia confused Tariq with Dalia at the counter. They both wore masks.,Tariq confused Mia with Dalia at the counter. They both wore masks.,Mia thanked Tariq at the counter. They both wore masks.,N/A,N/A,She later apologized to Dalia for the confusion.,He later told Mia that Dalia’s mask looks like hers.,N/A,N/A,1|1>1|2,1|1>1|3,2|1>2|2,2|1>2|3
split_reference,split-ref_amalg_with,GPT-5.2 Thinking,24,3,2,4,Yusuf mistook Nina with Omar in the hallway. They both wore lanyards.,Nina mistook Yusuf with Omar in the hallway. They both wore lanyards.,Yusuf greeted Nina in the hallway. They both wore lanyards.,N/A,N/A,He later apologized to Omar for the mistake.,She later told Yusuf that Omar’s lanyard looks like hers.,N/A,N/A,1|1>1|2,1|1>1|3,2|1>2|2,2|1>2|3
split_reference,split-ref_amalg_with,GPT-5.2 Thinking,25,3,2,4,Clara mixed up Jakob with Salma in the lobby. They both wore sweaters.,Jakob mixed up Clara with Salma in the lobby. They both wore sweaters.,Clara waved to Jakob in the lobby. They both wore sweaters.,N/A,N/A,She later apologized to Salma for the mix-up.,He later told Clara that Salma’s sweater looks like hers.,N/A,N/A,1|1>1|2,1|1>1|3,2|1>2|2,2|1>2|3
events,events_narr_explicit,AnaGym Team,1,2,2,2,"After the cat jumped on the table, the lamp broke. Alex saw it happen.","After the lamp broke, the cat jumped on the table. Alex saw it happen.",NA,NA,,Alex didn’t see the cat jump on the table.,Alex didn’t see the lamp break.,NA,NA,1|1>1|2,2|2>2|1,NA,NA
events,events_narr_explicit,AnaGym Team,2,2,2,2,"Frank went to the bank, and then he went home. Janine saw him do it.","Frank went home, and then he went to the bank. Janine saw him do it.",NA,NA,,Janine didn't see Frank go to the bank.,Janine didn't see Frank go home.,NA,NA,1|1>1|2,2|2>2|1,NA,NA
events,events_narr_explicit,AnaGym Team,3,2,2,2,The police closed the road because there was a traffic accident. Steph heard that it happened on the radio.,There was a traffic accident because the police closed the road. Steph heard that it happened on the radio.,NA,NA,,Steph didn't hear about the traffic accident.,Steph didn't hear that the road was closed.,NA,NA,1|1>1|2,2|2>2|1,NA,NA
events,events_narr_explicit,AnaGym Team,4,2,2,2,"Douglas had a fever. He took some aspirin. He didn't tell his doctor that that happened, though.","Douglas took some aspirin. He had a fever. He didn't tell his doctor that that happened, though.",NA,NA,,Douglas told his doctor that he had a fever.,Douglas told his doctor that he took some aspirin.,NA,NA,1|1>1|2,2|2>2|1,NA,NA
events,events_narr_explicit,AnaGym Team,5,2,2,2,"Drew took the bus, but Noreen walked. Felicity was surprised that that happened.","Noreen walked, but Drew took the bus. Felicity was surprised that that happened.",NA,NA,,Felicity knows that Drew always takes the bus.,Felicity knows that Noreen always walks.,NA,NA,1|1>1|2,2|2>2|1,NA,NA
events,events_narr_explicit,Claude Sonnet 4.5,1,2,2,2,"Maria dropped her keys, and then the dog barked. Tom witnessed it.","The dog barked, and then Maria dropped her keys. Tom witnessed it.",NA,NA,,Tom didn't witness Maria drop her keys.,Tom didn't witness the dog bark.,NA,NA,1|1>1|2,2|2>2|1,NA,NA
events,events_narr_explicit,Claude Sonnet 4.5,2,2,2,2,The storm knocked out the power before the concert started. Rachel was upset that it happened.,The concert started before the storm knocked out the power. Rachel was upset that it happened.,NA,NA,,Rachel wasn't upset about the power outage.,Rachel wasn't upset about the concert starting.,NA,NA,1|1>1|2,2|2>2|1,NA,NA
events,events_narr_explicit,Claude Sonnet 4.5,3,2,2,2,Sarah printed the document and then deleted the file. Her boss didn't know she had done that.,Sarah deleted the file and then printed the document. Her boss didn't know she had done that.,NA,NA,,Sarah's boss knew she had printed the document.,Sarah's boss knew she had deleted the file.,NA,NA,1|1>1|2,2|2>2|1,NA,NA
events,events_narr_explicit,Claude Sonnet 4.5,4,2,2,2,"Kevin spilled coffee on his shirt, so he changed clothes. His colleague noticed that this happened.",Kevin changed clothes because he spilled coffee on his shirt. His colleague noticed that this happened.,NA,NA,,Kevin's colleague didn't notice he spilled coffee.,Kevin's colleague didn't notice he changed clothes.,NA,NA,1|1>1|2,2|2>2|1,NA,NA
events,events_narr_explicit,Claude Sonnet 4.5,5,2,2,2,The window shattered when the baseball hit it. Linda heard it from inside.,"The baseball hit the window, and then it shattered. Linda heard it from inside.",NA,NA,,Linda didn't hear the baseball hit the window.,Linda didn't hear the window shatter.,NA,NA,1|1>1|2,2|2>2|1,NA,NA
events,events_narr_explicit,Claude Sonnet 4.5,6,2,2,2,Marcus sent the email before he left the office. His assistant confirmed that it happened.,Marcus left the office before he sent the email. His assistant confirmed that it happened.,NA,NA,,Marcus's assistant didn't confirm he sent the email.,Marcus's assistant didn't confirm he left the office.,NA,NA,1|1>1|2,2|2>2|1,NA,NA
events,events_narr_explicit,Claude Sonnet 4.5,7,2,2,2,"The fire alarm rang, and everyone evacuated the building. The security guard recorded that in his log.","Everyone evacuated the building, and then the fire alarm rang. The security guard recorded that in his log.",NA,NA,,The security guard didn't record the fire alarm ringing.,The security guard didn't record the evacuation.,NA,NA,1|1>1|2,2|2>2|1,NA,NA
events,events_narr_explicit,Claude Sonnet 4.5,8,2,2,2,Jennifer ordered pizza while watching the movie. Her roommate joined her after this happened.,Jennifer watched the movie while ordering pizza. Her roommate joined her after this happened.,NA,NA,,Jennifer's roommate joined before she ordered pizza.,Jennifer's roommate joined before she started watching the movie.,NA,NA,1|1>1|2,2|2>2|1,NA,NA
events,events_narr_explicit,Claude Sonnet 4.5,9,2,2,2,"The package arrived, but nobody was home to sign for it. The delivery driver noted this in the system.","Nobody was home to sign for the package, which arrived anyway. The delivery driver noted this in the system.",NA,NA,,The driver didn't note that the package arrived.,The driver didn't note that nobody was home.,NA,NA,1|1>1|2,2|2>2|1,NA,NA
events,events_narr_explicit,Claude Sonnet 4.5,10,2,2,2,Peter cancelled his subscription and then requested a refund. The company refused to process that.,Peter requested a refund and then cancelled his subscription. The company refused to process that.,NA,NA,,The company agreed to cancel his subscription.,The company agreed to issue the refund.,NA,NA,1|1>1|2,2|2>2|1,NA,NA
events,events_narr_explicit,Claude Sonnet 4.5,11,2,2,2,The plant died because nobody watered it. Emma felt guilty when she realized that had happened.,"Nobody watered the plant, so it died. Emma felt guilty when she realized that had happened.",NA,NA,,Emma didn't feel guilty about failing to water the plant.,Emma didn't feel guilty about the plant dying.,NA,NA,1|1>1|2,2|2>2|1,NA,NA
events,events_narr_explicit,Claude Sonnet 4.5,12,2,2,2,Robert locked the door and then forgot his wallet inside. He laughed about it later.,Robert forgot his wallet inside and then locked the door. He laughed about it later.,NA,NA,,Robert was angry that he locked the door.,Robert was angry that he forgot his wallet.,NA,NA,1|1>1|2,2|2>2|1,NA,NA
events,events_narr_explicit,Claude Sonnet 4.5,13,2,2,2,"The teacher announced a quiz, but James was absent. His friends texted him about it immediately.",James was absent when the teacher announced a quiz. His friends texted him about it immediately.,NA,NA,,James's friends didn't text about the quiz announcement.,James's friends didn't text about his absence.,NA,NA,1|1>1|2,2|2>2|1,NA,NA
events,events_narr_explicit,Claude Sonnet 4.5,14,2,2,2,Amanda painted the fence before the rain started. Her neighbor complimented her on doing that.,Amanda painted the fence after the rain started. Her neighbor complimented her on doing that.,NA,NA,,Amanda's neighbor complimented her on painting the fence.,Amanda's neighbor complimented her on timing it with the rain.,NA,NA,1|1>1|2,2|2>2|1,NA,NA
events,events_narr_explicit,Claude Sonnet 4.5,15,2,2,2,"The car alarm went off, so Michael called the police. The dispatcher recorded it in the system.",Michael called the police because the car alarm went off. The dispatcher recorded it in the system.,NA,NA,,The dispatcher didn't record the car alarm going off.,The dispatcher didn't record Michael's call.,NA,NA,1|1>1|2,2|2>2|1,NA,NA
events,events_narr_explicit,Claude Sonnet 4.5,16,2,2,2,Christina submitted her thesis and then defended it successfully. The committee was impressed by that.,Christina defended her thesis successfully and then submitted it. The committee was impressed by that.,NA,NA,,The committee wasn't impressed by her thesis submission.,The committee wasn't impressed by her defense.,NA,NA,1|1>1|2,2|2>2|1,NA,NA
events,events_narr_explicit,Claude Sonnet 4.5,17,2,2,2,"The baby cried, and the mother picked him up. The father saw it happen from the kitchen.","The mother picked up the baby, who was crying. The father saw it happen from the kitchen.",NA,NA,,The father didn't see the baby crying.,The father didn't see the mother pick up the baby.,NA,NA,1|1>1|2,2|2>2|1,NA,NA
events,events_narr_explicit,Claude Sonnet 4.5,18,2,2,2,William fixed the computer and then installed new software. His supervisor approved of him doing that.,William installed new software and then fixed the computer. His supervisor approved of him doing that.,NA,NA,,William's supervisor didn't approve of fixing the computer.,William's supervisor didn't approve of installing new software.,NA,NA,1|1>1|2,2|2>2|1,NA,NA
events,events_narr_explicit,Claude Sonnet 4.5,19,2,2,2,The bridge collapsed during the earthquake. Engineers investigated that immediately.,"The earthquake struck, causing the bridge to collapse. Engineers investigated that immediately.",NA,NA,,Engineers didn't investigate the bridge collapse.,Engineers didn't investigate the earthquake.,NA,NA,1|1>1|2,2|2>2|1,NA,NA
events,events_narr_explicit,Claude Sonnet 4.5,20,2,2,2,Sophie reserved a table but then decided to eat at home. Her boyfriend was confused about that.,Sophie decided to eat at home but then reserved a table. Her boyfriend was confused about that.,NA,NA,,Sophie's boyfriend wasn't confused about the reservation.,Sophie's boyfriend wasn't confused about eating at home.,NA,NA,1|1>1|2,2|2>2|1,NA,NA
events,events_narr_explicit,Claude Sonnet 4.5,21,2,2,2,"The store opened late, so customers complained. The manager apologized for it.",Customers complained because the store opened late. The manager apologized for it.,NA,NA,,The manager didn't apologize for opening late.,The manager didn't apologize for the complaints.,NA,NA,1|1>1|2,2|2>2|1,NA,NA
events,events_narr_explicit,Claude Sonnet 4.5,22,2,2,2,Daniel studied for hours and then aced the exam. His parents were proud that he did that.,Daniel aced the exam after studying for hours. His parents were proud that he did that.,NA,NA,,Daniel's parents weren't proud of his studying.,Daniel's parents weren't proud of his exam performance.,NA,NA,1|1>1|2,2|2>2|1,NA,NA
events,events_narr_explicit,Claude Sonnet 4.5,23,2,2,2,"The flight got delayed, and passengers missed their connections. The airline compensated them for it.",Passengers missed their connections because the flight got delayed. The airline compensated them for it.,NA,NA,,The airline didn't compensate for the delay.,The airline didn't compensate for the missed connections.,NA,NA,1|1>1|2,2|2>2|1,NA,NA
events,events_narr_explicit,Claude Sonnet 4.5,24,2,2,2,Rebecca baked cookies and then shared them with neighbors. Everyone thanked her for doing that.,Rebecca shared cookies with neighbors after baking them. Everyone thanked her for doing that.,NA,NA,,Nobody thanked Rebecca for baking cookies.,Nobody thanked Rebecca for sharing them.,NA,NA,1|1>1|2,2|2>2|1,NA,NA
events,events_narr_explicit,Claude Sonnet 4.5,50,2,2,2,"The pipe burst, causing water damage. The plumber assessed it quickly.",Water damage occurred after the pipe burst. The plumber assessed it quickly.,NA,NA,,The plumber didn't assess the pipe bursting.,The plumber didn't assess the water damage.,NA,NA,1|1>1|2,2|2>2|1,NA,NA
events,events_narr_explicit,Claude Sonnet 4.5,26,2,2,2,Nathan missed the deadline but submitted the report anyway. His manager questioned him about that.,Nathan submitted the report despite missing the deadline. His manager questioned him about that.,NA,NA,,Nathan's manager didn't question missing the deadline.,Nathan's manager didn't question submitting the report.,NA,NA,1|1>1|2,2|2>2|1,NA,NA
events,events_narr_explicit,Claude Sonnet 4.5,27,2,2,2,"The meeting was cancelled, yet people showed up. The secretary felt embarrassed about it.",People showed up even though the meeting was cancelled. The secretary felt embarrassed about it.,NA,NA,,The secretary wasn't embarrassed about cancelling the meeting.,The secretary wasn't embarrassed about people showing up.,NA,NA,1|1>1|2,2|2>2|1,NA,NA
events,events_narr_explicit,Claude Sonnet 4.5,28,2,2,2,Victoria won the lottery and then quit her job. Her family was shocked when that happened.,Victoria quit her job after winning the lottery. Her family was shocked when that happened.,NA,NA,,Victoria's family wasn't shocked about the lottery win.,Victoria's family wasn't shocked about quitting.,NA,NA,1|1>1|2,2|2>2|1,NA,NA
events,events_narr_explicit,Claude Sonnet 4.5,29,2,2,2,The server crashed during the presentation. The IT team immediately addressed that.,The presentation was happening when the server crashed. The IT team immediately addressed that.,NA,NA,,The IT team didn't address the server crash.,The IT team didn't address the presentation.,NA,NA,1|1>1|2,2|2>2|1,NA,NA
events,events_narr_explicit,Claude Sonnet 4.5,30,2,2,2,George repaired the fence and then painted it white. His wife appreciated him doing that.,George painted the fence white after repairing it. His wife appreciated him doing that.,NA,NA,,George's wife didn't appreciate the repair.,George's wife didn't appreciate the painting.,NA,NA,1|1>1|2,2|2>2|1,NA,NA
events,events_narr_explicit,Claude Sonnet 4.5,31,2,2,2,"The restaurant closed early, disappointing many customers. The owner issued a statement about it.",Many customers were disappointed when the restaurant closed early. The owner issued a statement about it.,NA,NA,,The owner didn't issue a statement about closing early.,The owner didn't issue a statement about customer disappointment.,NA,NA,1|1>1|2,2|2>2|1,NA,NA
events,events_narr_explicit,Claude Sonnet 4.5,32,2,2,2,Helen practiced violin for weeks and then performed at the recital. The audience applauded after she did that.,Helen performed at the recital after practicing violin for weeks. The audience applauded after she did that.,NA,NA,,The audience didn't applaud for her practice.,The audience didn't applaud for her performance.,NA,NA,1|1>1|2,2|2>2|1,NA,NA
events,events_narr_explicit,Claude Sonnet 4.5,33,2,2,2,"The experiment failed, but the team published the results. Their supervisor supported them doing that.",The team published the results even though the experiment failed. Their supervisor supported them doing that.,NA,NA,,Their supervisor didn't support the experiment.,Their supervisor didn't support publishing the results.,NA,NA,1|1>1|2,2|2>2|1,NA,NA
events,events_narr_explicit,Claude Sonnet 4.5,34,2,2,2,Brandon borrowed money and then repaid it early. The lender was pleased about that.,Brandon repaid the money early after borrowing it. The lender was pleased about that.,NA,NA,,The lender wasn't pleased about the borrowing.,The lender wasn't pleased about the early repayment.,NA,NA,1|1>1|2,2|2>2|1,NA,NA
events,events_narr_explicit,Claude Sonnet 4.5,35,2,2,2,"The alarm didn't go off, so Jessica was late for work. Her boss understood when she explained that.",Jessica was late for work because the alarm didn't go off. Her boss understood when she explained that.,NA,NA,,Jessica's boss didn't understand about the alarm.,Jessica's boss didn't understand about being late.,NA,NA,1|1>1|2,2|2>2|1,NA,NA
events,events_narr_explicit,Claude Sonnet 4.5,36,2,2,2,Thomas adopted a dog and then trained it carefully. His children were excited about that.,Thomas trained the dog carefully after adopting it. His children were excited about that.,NA,NA,,Thomas's children weren't excited about the adoption.,Thomas's children weren't excited about the training.,NA,NA,1|1>1|2,2|2>2|1,NA,NA
events,events_narr_explicit,Claude Sonnet 4.5,37,2,2,2,"The price increased suddenly, causing customers to complain. The company apologized for it.",Customers complained after the price increased suddenly. The company apologized for it.,NA,NA,,The company didn't apologize for the price increase.,The company didn't apologize for the complaints.,NA,NA,1|1>1|2,2|2>2|1,NA,NA
events,events_narr_explicit,Claude Sonnet 4.5,38,2,2,2,Monica wrote a novel and then found a publisher. Her mentor was proud that she accomplished that.,Monica found a publisher after writing a novel. Her mentor was proud that she accomplished that.,NA,NA,,Monica's mentor wasn't proud of writing the novel.,Monica's mentor wasn't proud of finding a publisher.,NA,NA,1|1>1|2,2|2>2|1,NA,NA
events,events_narr_explicit,Claude Sonnet 4.5,39,2,2,2,"The battery died, leaving the car stranded. The mechanic fixed it the next day.",The car was stranded after the battery died. The mechanic fixed it the next day.,NA,NA,,The mechanic didn't fix the dead battery.,The mechanic didn't fix the stranded car.,NA,NA,1|1>1|2,2|2>2|1,NA,NA
events,events_narr_explicit,Claude Sonnet 4.5,40,2,2,2,Eric cleaned the garage and then organized his tools. His partner thanked him for doing that.,Eric organized his tools after cleaning the garage. His partner thanked him for doing that.,NA,NA,,Eric's partner didn't thank him for cleaning.,Eric's partner didn't thank him for organizing.,NA,NA,1|1>1|2,2|2>2|1,NA,NA
events,events_narr_explicit,Claude Sonnet 4.5,41,2,2,2,"The weather improved, allowing the parade to proceed. Organizers were relieved that it happened.",The parade proceeded because the weather improved. Organizers were relieved that it happened.,NA,NA,,Organizers weren't relieved about the weather improvement.,Organizers weren't relieved about the parade proceeding.,NA,NA,1|1>1|2,2|2>2|1,NA,NA
events,events_narr_explicit,Claude Sonnet 4.5,42,2,2,2,Patricia graduated from college and then traveled to Europe. Her friends celebrated her doing that.,Patricia traveled to Europe after graduating from college. Her friends celebrated her doing that.,NA,NA,,Patricia's friends didn't celebrate her graduation.,Patricia's friends didn't celebrate her travel.,NA,NA,1|1>1|2,2|2>2|1,NA,NA
events,events_narr_explicit,Claude Sonnet 4.5,43,2,2,2,The machine malfunctioned during production. Technicians investigated that thoroughly.,Production was disrupted when the machine malfunctioned. Technicians investigated that thoroughly.,NA,NA,,Technicians didn't investigate the malfunction.,Technicians didn't investigate the production disruption.,NA,NA,1|1>1|2,2|2>2|1,NA,NA
events,events_narr_explicit,Claude Sonnet 4.5,44,2,2,2,Andrew designed a website and then launched it publicly. His clients were satisfied with that.,Andrew launched the website publicly after designing it. His clients were satisfied with that.,NA,NA,,Andrew's clients weren't satisfied with the design.,Andrew's clients weren't satisfied with the launch.,NA,NA,1|1>1|2,2|2>2|1,NA,NA
events,events_narr_explicit,Claude Sonnet 4.5,45,2,2,2,"The contract expired, requiring renegotiation. Both parties agreed to do that.",Renegotiation was required when the contract expired. Both parties agreed to do that.,NA,NA,,Both parties didn't agree about the expiration.,Both parties didn't agree about renegotiation.,NA,NA,1|1>1|2,2|2>2|1,NA,NA
events,events_narr_explicit,Claude Sonnet 4.5,46,2,2,2,Lisa planted flowers and then watered them daily. Her husband helped her with that.,Lisa watered flowers daily after planting them. Her husband helped her with that.,NA,NA,,Lisa's husband didn't help with planting.,Lisa's husband didn't help with watering.,NA,NA,1|1>1|2,2|2>2|1,NA,NA
events,events_narr_explicit,Claude Sonnet 4.5,47,2,2,2,The game ended early because of rain. Fans were disappointed about that.,Rain caused the game to end early. Fans were disappointed about that.,NA,NA,,Fans weren't disappointed about the rain.,Fans weren't disappointed about the early ending.,NA,NA,1|1>1|2,2|2>2|1,NA,NA
events,events_narr_explicit,Claude Sonnet 4.5,48,2,2,2,Oliver fixed the leak and then cleaned up the mess. The landlord praised him for doing that.,Oliver cleaned up the mess after fixing the leak. The landlord praised him for doing that.,NA,NA,,The landlord didn't praise fixing the leak.,The landlord didn't praise cleaning up.,NA,NA,1|1>1|2,2|2>2|1,NA,NA
events,events_narr_explicit,Claude Sonnet 4.5,49,2,2,2,"The train arrived late, causing people to miss appointments. The conductor announced an apology for it.",People missed appointments because the train arrived late. The conductor announced an apology for it.,NA,NA,,The conductor didn't apologize for the late arrival.,The conductor didn't apologize for missed appointments.,NA,NA,1|1>1|2,2|2>2|1,NA,NA
