model_source,condition,sub_cond,item,test_name,test_definition,LLH_left,LLH_right,logOdds,test_passed
Qwen/Qwen2.5-3B-Instruct,split_reference,split-ref_joint_and,17,test_1,1|1>1|2,-2.65625,-2.3125,-0.34375,False
Qwen/Qwen2.5-3B-Instruct,split_reference,split-ref_joint_and,17,test_2,1|1>1|3,-2.65625,-2.765625,0.109375,True
Qwen/Qwen2.5-3B-Instruct,split_reference,split-ref_joint_and,17,test_3,2|1>2|2,-2.34375,-2.65625,0.3125,True
Qwen/Qwen2.5-3B-Instruct,split_reference,split-ref_joint_and,17,test_4,2|1>2|3,-2.34375,-2.34375,0.0,False
Qwen/Qwen2.5-3B-Instruct,split_reference,split-ref_joint_and,18,test_1,1|1>1|2,-4.8125,-5.03125,0.21875,True
Qwen/Qwen2.5-3B-Instruct,split_reference,split-ref_joint_and,18,test_2,1|1>1|3,-4.8125,-5.84375,1.03125,True
Qwen/Qwen2.5-3B-Instruct,split_reference,split-ref_joint_and,18,test_3,2|1>2|2,-5.59375,-5.65625,0.0625,True
Qwen/Qwen2.5-3B-Instruct,split_reference,split-ref_joint_and,18,test_4,2|1>2|3,-5.59375,-6.6875,1.09375,True
Qwen/Qwen2.5-3B-Instruct,split_reference,split-ref_joint_and,19,test_1,1|1>1|2,-4.9375,-4.78125,-0.15625,False
Qwen/Qwen2.5-3B-Instruct,split_reference,split-ref_joint_and,19,test_2,1|1>1|3,-4.9375,-5.3125,0.375,True
Qwen/Qwen2.5-3B-Instruct,split_reference,split-ref_joint_and,19,test_3,2|1>2|2,-4.8125,-4.6875,-0.125,False
Qwen/Qwen2.5-3B-Instruct,split_reference,split-ref_joint_and,19,test_4,2|1>2|3,-4.8125,-4.6875,-0.125,False
Qwen/Qwen2.5-3B-Instruct,split_reference,split-ref_joint_and,20,test_1,1|1>1|2,-1.3671875,-0.9140625,-0.453125,False
Qwen/Qwen2.5-3B-Instruct,split_reference,split-ref_joint_and,20,test_2,1|1>1|3,-1.3671875,-2.84375,1.4765625,True
Qwen/Qwen2.5-3B-Instruct,split_reference,split-ref_joint_and,20,test_3,2|1>2|2,-1.171875,-1.5546875,0.3828125,True
Qwen/Qwen2.5-3B-Instruct,split_reference,split-ref_joint_and,20,test_4,2|1>2|3,-1.171875,-2.171875,1.0,True
Qwen/Qwen2.5-3B-Instruct,split_reference,split-ref_joint_and,21,test_1,1|1>1|2,-4.0625,-4.09375,0.03125,True
Qwen/Qwen2.5-3B-Instruct,split_reference,split-ref_joint_and,21,test_2,1|1>1|3,-4.0625,-4.4375,0.375,True
Qwen/Qwen2.5-3B-Instruct,split_reference,split-ref_joint_and,21,test_3,2|1>2|2,-4.0625,-3.71875,-0.34375,False
Qwen/Qwen2.5-3B-Instruct,split_reference,split-ref_joint_and,21,test_4,2|1>2|3,-4.0625,-4.34375,0.28125,True
Qwen/Qwen2.5-3B-Instruct,split_reference,split-ref_joint_and,22,test_1,1|1>1|2,-4.53125,-4.40625,-0.125,False
Qwen/Qwen2.5-3B-Instruct,split_reference,split-ref_joint_and,22,test_2,1|1>1|3,-4.53125,-4.28125,-0.25,False
Qwen/Qwen2.5-3B-Instruct,split_reference,split-ref_joint_and,22,test_3,2|1>2|2,-4.53125,-4.40625,-0.125,False
Qwen/Qwen2.5-3B-Instruct,split_reference,split-ref_joint_and,22,test_4,2|1>2|3,-4.53125,-4.28125,-0.25,False
Qwen/Qwen2.5-3B-Instruct,split_reference,split-ref_joint_and,23,test_1,1|1>1|2,-4.8125,-4.28125,-0.53125,False
Qwen/Qwen2.5-3B-Instruct,split_reference,split-ref_joint_and,23,test_2,1|1>1|3,-4.8125,-5.25,0.4375,True
Qwen/Qwen2.5-3B-Instruct,split_reference,split-ref_joint_and,23,test_3,2|1>2|2,-4.3125,-4.59375,0.28125,True
Qwen/Qwen2.5-3B-Instruct,split_reference,split-ref_joint_and,23,test_4,2|1>2|3,-4.3125,-4.5,0.1875,True
Qwen/Qwen2.5-3B-Instruct,split_reference,split-ref_joint_and,24,test_1,1|1>1|2,-3.765625,-3.40625,-0.359375,False
Qwen/Qwen2.5-3B-Instruct,split_reference,split-ref_joint_and,24,test_2,1|1>1|3,-3.765625,-5.75,1.984375,True
Qwen/Qwen2.5-3B-Instruct,split_reference,split-ref_joint_and,24,test_3,2|1>2|2,-4.21875,-4.15625,-0.0625,False
Qwen/Qwen2.5-3B-Instruct,split_reference,split-ref_joint_and,24,test_4,2|1>2|3,-4.21875,-5.4375,1.21875,True
Qwen/Qwen2.5-3B-Instruct,split_reference,split-ref_joint_and,25,test_1,1|1>1|2,-3.25,-3.453125,0.203125,True
Qwen/Qwen2.5-3B-Instruct,split_reference,split-ref_joint_and,25,test_2,1|1>1|3,-3.25,-3.578125,0.328125,True
Qwen/Qwen2.5-3B-Instruct,split_reference,split-ref_joint_and,25,test_3,2|1>2|2,-3.25,-3.453125,0.203125,True
Qwen/Qwen2.5-3B-Instruct,split_reference,split-ref_joint_and,25,test_4,2|1>2|3,-3.25,-3.578125,0.328125,True
Qwen/Qwen2.5-3B-Instruct,split_reference,split-ref_joint_and,1,test_1,1|1>1|2,-5.9375,-4.71875,-1.21875,False
Qwen/Qwen2.5-3B-Instruct,split_reference,split-ref_joint_and,1,test_2,1|1>1|3,-5.9375,-6.59375,0.65625,True
Qwen/Qwen2.5-3B-Instruct,split_reference,split-ref_joint_and,1,test_3,2|1>2|2,-5.28125,-5.53125,0.25,True
Qwen/Qwen2.5-3B-Instruct,split_reference,split-ref_joint_and,1,test_4,2|1>2|3,-5.28125,-6.40625,1.125,True
Qwen/Qwen2.5-3B-Instruct,split_reference,split-ref_joint_and,2,test_1,1|1>1|2,-3.9375,-4.28125,0.34375,True
Qwen/Qwen2.5-3B-Instruct,split_reference,split-ref_joint_and,2,test_2,1|1>1|3,-3.9375,-4.46875,0.53125,True
Qwen/Qwen2.5-3B-Instruct,split_reference,split-ref_joint_and,2,test_3,2|1>2|2,-4.4375,-4.40625,-0.03125,False
Qwen/Qwen2.5-3B-Instruct,split_reference,split-ref_joint_and,2,test_4,2|1>2|3,-4.4375,-4.46875,0.03125,True
Qwen/Qwen2.5-3B-Instruct,split_reference,split-ref_joint_and,3,test_1,1|1>1|2,-2.796875,-2.390625,-0.40625,False
Qwen/Qwen2.5-3B-Instruct,split_reference,split-ref_joint_and,3,test_2,1|1>1|3,-2.796875,-2.90625,0.109375,True
Qwen/Qwen2.5-3B-Instruct,split_reference,split-ref_joint_and,3,test_3,2|1>2|2,-2.46875,-2.421875,-0.046875,False
Qwen/Qwen2.5-3B-Instruct,split_reference,split-ref_joint_and,3,test_4,2|1>2|3,-2.46875,-2.78125,0.3125,True
Qwen/Qwen2.5-3B-Instruct,split_reference,split-ref_joint_and,4,test_1,1|1>1|2,-3.296875,-3.953125,0.65625,True
Qwen/Qwen2.5-3B-Instruct,split_reference,split-ref_joint_and,4,test_2,1|1>1|3,-3.296875,-3.4375,0.140625,True
Qwen/Qwen2.5-3B-Instruct,split_reference,split-ref_joint_and,4,test_3,2|1>2|2,-3.140625,-3.625,0.484375,True
Qwen/Qwen2.5-3B-Instruct,split_reference,split-ref_joint_and,4,test_4,2|1>2|3,-3.140625,-3.171875,0.03125,True
Qwen/Qwen2.5-3B-Instruct,split_reference,split-ref_joint_and,5,test_1,1|1>1|2,-4.28125,-4.3125,0.03125,True
Qwen/Qwen2.5-3B-Instruct,split_reference,split-ref_joint_and,5,test_2,1|1>1|3,-4.28125,-5.09375,0.8125,True
Qwen/Qwen2.5-3B-Instruct,split_reference,split-ref_joint_and,5,test_3,2|1>2|2,-4.59375,-4.625,0.03125,True
Qwen/Qwen2.5-3B-Instruct,split_reference,split-ref_joint_and,5,test_4,2|1>2|3,-4.59375,-4.9375,0.34375,True
Qwen/Qwen2.5-3B-Instruct,split_reference,split-ref_joint_and,6,test_1,1|1>1|2,-4.90625,-5.34375,0.4375,True
Qwen/Qwen2.5-3B-Instruct,split_reference,split-ref_joint_and,6,test_2,1|1>1|3,-4.90625,-5.15625,0.25,True
Qwen/Qwen2.5-3B-Instruct,split_reference,split-ref_joint_and,6,test_3,2|1>2|2,-4.6875,-5.4375,0.75,True
Qwen/Qwen2.5-3B-Instruct,split_reference,split-ref_joint_and,6,test_4,2|1>2|3,-4.6875,-5.1875,0.5,True
Qwen/Qwen2.5-3B-Instruct,split_reference,split-ref_joint_and,7,test_1,1|1>1|2,-2.3125,-2.171875,-0.140625,False
Qwen/Qwen2.5-3B-Instruct,split_reference,split-ref_joint_and,7,test_2,1|1>1|3,-2.3125,-2.015625,-0.296875,False
Qwen/Qwen2.5-3B-Instruct,split_reference,split-ref_joint_and,7,test_3,2|1>2|2,-2.125,-2.203125,0.078125,True
Qwen/Qwen2.5-3B-Instruct,split_reference,split-ref_joint_and,7,test_4,2|1>2|3,-2.125,-1.9140625,-0.2109375,False
Qwen/Qwen2.5-3B-Instruct,split_reference,split-ref_joint_and,8,test_1,1|1>1|2,-3.65625,-3.265625,-0.390625,False
Qwen/Qwen2.5-3B-Instruct,split_reference,split-ref_joint_and,8,test_2,1|1>1|3,-3.65625,-4.125,0.46875,True
Qwen/Qwen2.5-3B-Instruct,split_reference,split-ref_joint_and,8,test_3,2|1>2|2,-3.171875,-3.546875,0.375,True
Qwen/Qwen2.5-3B-Instruct,split_reference,split-ref_joint_and,8,test_4,2|1>2|3,-3.171875,-3.484375,0.3125,True
Qwen/Qwen2.5-3B-Instruct,split_reference,split-ref_joint_and,9,test_1,1|1>1|2,-4.53125,-3.984375,-0.546875,False
Qwen/Qwen2.5-3B-Instruct,split_reference,split-ref_joint_and,9,test_2,1|1>1|3,-4.53125,-4.25,-0.28125,False
Qwen/Qwen2.5-3B-Instruct,split_reference,split-ref_joint_and,9,test_3,2|1>2|2,-4.4375,-3.796875,-0.640625,False
Qwen/Qwen2.5-3B-Instruct,split_reference,split-ref_joint_and,9,test_4,2|1>2|3,-4.4375,-4.1875,-0.25,False
Qwen/Qwen2.5-3B-Instruct,split_reference,split-ref_joint_and,10,test_1,1|1>1|2,-5.21875,-5.0,-0.21875,False
Qwen/Qwen2.5-3B-Instruct,split_reference,split-ref_joint_and,10,test_2,1|1>1|3,-5.21875,-5.71875,0.5,True
Qwen/Qwen2.5-3B-Instruct,split_reference,split-ref_joint_and,10,test_3,2|1>2|2,-4.96875,-5.59375,0.625,True
Qwen/Qwen2.5-3B-Instruct,split_reference,split-ref_joint_and,10,test_4,2|1>2|3,-4.96875,-5.625,0.65625,True
Qwen/Qwen2.5-3B-Instruct,split_reference,split-ref_joint_and,11,test_1,1|1>1|2,-4.0,-4.15625,0.15625,True
Qwen/Qwen2.5-3B-Instruct,split_reference,split-ref_joint_and,11,test_2,1|1>1|3,-4.0,-4.71875,0.71875,True
Qwen/Qwen2.5-3B-Instruct,split_reference,split-ref_joint_and,11,test_3,2|1>2|2,-4.03125,-4.21875,0.1875,True
Qwen/Qwen2.5-3B-Instruct,split_reference,split-ref_joint_and,11,test_4,2|1>2|3,-4.03125,-5.4375,1.40625,True
Qwen/Qwen2.5-3B-Instruct,split_reference,split-ref_joint_and,12,test_1,1|1>1|2,-2.71875,-3.515625,0.796875,True
Qwen/Qwen2.5-3B-Instruct,split_reference,split-ref_joint_and,12,test_2,1|1>1|3,-2.71875,-3.5,0.78125,True
Qwen/Qwen2.5-3B-Instruct,split_reference,split-ref_joint_and,12,test_3,2|1>2|2,-3.34375,-4.15625,0.8125,True
Qwen/Qwen2.5-3B-Instruct,split_reference,split-ref_joint_and,12,test_4,2|1>2|3,-3.34375,-3.578125,0.234375,True
Qwen/Qwen2.5-3B-Instruct,split_reference,split-ref_joint_and,13,test_1,1|1>1|2,-4.40625,-4.46875,0.0625,True
Qwen/Qwen2.5-3B-Instruct,split_reference,split-ref_joint_and,13,test_2,1|1>1|3,-4.40625,-4.6875,0.28125,True
Qwen/Qwen2.5-3B-Instruct,split_reference,split-ref_joint_and,13,test_3,2|1>2|2,-4.4375,-3.953125,-0.484375,False
Qwen/Qwen2.5-3B-Instruct,split_reference,split-ref_joint_and,13,test_4,2|1>2|3,-4.4375,-4.28125,-0.15625,False
Qwen/Qwen2.5-3B-Instruct,split_reference,split-ref_joint_and,14,test_1,1|1>1|2,-5.0625,-4.84375,-0.21875,False
Qwen/Qwen2.5-3B-Instruct,split_reference,split-ref_joint_and,14,test_2,1|1>1|3,-5.0625,-4.96875,-0.09375,False
Qwen/Qwen2.5-3B-Instruct,split_reference,split-ref_joint_and,14,test_3,2|1>2|2,-4.625,-4.8125,0.1875,True
Qwen/Qwen2.5-3B-Instruct,split_reference,split-ref_joint_and,14,test_4,2|1>2|3,-4.625,-4.75,0.125,True
Qwen/Qwen2.5-3B-Instruct,split_reference,split-ref_joint_and,15,test_1,1|1>1|2,-7.84375,-7.6875,-0.15625,False
Qwen/Qwen2.5-3B-Instruct,split_reference,split-ref_joint_and,15,test_2,1|1>1|3,-7.84375,-7.59375,-0.25,False
Qwen/Qwen2.5-3B-Instruct,split_reference,split-ref_joint_and,15,test_3,2|1>2|2,-7.5,-7.75,0.25,True
Qwen/Qwen2.5-3B-Instruct,split_reference,split-ref_joint_and,15,test_4,2|1>2|3,-7.5,-7.3125,-0.1875,False
Qwen/Qwen2.5-3B-Instruct,split_reference,split-ref_joint_and,16,test_1,1|1>1|2,-3.453125,-3.546875,0.09375,True
Qwen/Qwen2.5-3B-Instruct,split_reference,split-ref_joint_and,16,test_2,1|1>1|3,-3.453125,-3.5,0.046875,True
Qwen/Qwen2.5-3B-Instruct,split_reference,split-ref_joint_and,16,test_3,2|1>2|2,-3.46875,-3.546875,0.078125,True
Qwen/Qwen2.5-3B-Instruct,split_reference,split-ref_joint_and,16,test_4,2|1>2|3,-3.46875,-3.46875,0.0,False
Qwen/Qwen2.5-3B-Instruct,split_reference,split-ref_joint_and,17,test_1,1|1>1|2,-2.65625,-2.3125,-0.34375,False
Qwen/Qwen2.5-3B-Instruct,split_reference,split-ref_joint_and,17,test_2,1|1>1|3,-2.65625,-2.765625,0.109375,True
Qwen/Qwen2.5-3B-Instruct,split_reference,split-ref_joint_and,17,test_3,2|1>2|2,-2.34375,-2.65625,0.3125,True
Qwen/Qwen2.5-3B-Instruct,split_reference,split-ref_joint_and,17,test_4,2|1>2|3,-2.34375,-2.34375,0.0,False
Qwen/Qwen2.5-3B-Instruct,split_reference,split-ref_joint_and,18,test_1,1|1>1|2,-4.8125,-5.03125,0.21875,True
Qwen/Qwen2.5-3B-Instruct,split_reference,split-ref_joint_and,18,test_2,1|1>1|3,-4.8125,-5.84375,1.03125,True
Qwen/Qwen2.5-3B-Instruct,split_reference,split-ref_joint_and,18,test_3,2|1>2|2,-5.59375,-5.65625,0.0625,True
Qwen/Qwen2.5-3B-Instruct,split_reference,split-ref_joint_and,18,test_4,2|1>2|3,-5.59375,-6.6875,1.09375,True
Qwen/Qwen2.5-3B-Instruct,split_reference,split-ref_joint_and,19,test_1,1|1>1|2,-4.9375,-4.78125,-0.15625,False
Qwen/Qwen2.5-3B-Instruct,split_reference,split-ref_joint_and,19,test_2,1|1>1|3,-4.9375,-5.3125,0.375,True
Qwen/Qwen2.5-3B-Instruct,split_reference,split-ref_joint_and,19,test_3,2|1>2|2,-4.8125,-4.6875,-0.125,False
Qwen/Qwen2.5-3B-Instruct,split_reference,split-ref_joint_and,19,test_4,2|1>2|3,-4.8125,-4.6875,-0.125,False
Qwen/Qwen2.5-3B-Instruct,split_reference,split-ref_joint_and,20,test_1,1|1>1|2,-1.3671875,-0.9140625,-0.453125,False
Qwen/Qwen2.5-3B-Instruct,split_reference,split-ref_joint_and,20,test_2,1|1>1|3,-1.3671875,-2.84375,1.4765625,True
Qwen/Qwen2.5-3B-Instruct,split_reference,split-ref_joint_and,20,test_3,2|1>2|2,-1.171875,-1.5546875,0.3828125,True
Qwen/Qwen2.5-3B-Instruct,split_reference,split-ref_joint_and,20,test_4,2|1>2|3,-1.171875,-2.171875,1.0,True
Qwen/Qwen2.5-3B-Instruct,split_reference,split-ref_joint_and,21,test_1,1|1>1|2,-4.0625,-4.09375,0.03125,True
Qwen/Qwen2.5-3B-Instruct,split_reference,split-ref_joint_and,21,test_2,1|1>1|3,-4.0625,-4.4375,0.375,True
Qwen/Qwen2.5-3B-Instruct,split_reference,split-ref_joint_and,21,test_3,2|1>2|2,-4.0625,-3.71875,-0.34375,False
Qwen/Qwen2.5-3B-Instruct,split_reference,split-ref_joint_and,21,test_4,2|1>2|3,-4.0625,-4.34375,0.28125,True
Qwen/Qwen2.5-3B-Instruct,split_reference,split-ref_joint_and,22,test_1,1|1>1|2,-4.53125,-4.40625,-0.125,False
Qwen/Qwen2.5-3B-Instruct,split_reference,split-ref_joint_and,22,test_2,1|1>1|3,-4.53125,-4.28125,-0.25,False
Qwen/Qwen2.5-3B-Instruct,split_reference,split-ref_joint_and,22,test_3,2|1>2|2,-4.53125,-4.40625,-0.125,False
Qwen/Qwen2.5-3B-Instruct,split_reference,split-ref_joint_and,22,test_4,2|1>2|3,-4.53125,-4.28125,-0.25,False
Qwen/Qwen2.5-3B-Instruct,split_reference,split-ref_joint_and,23,test_1,1|1>1|2,-4.8125,-4.28125,-0.53125,False
Qwen/Qwen2.5-3B-Instruct,split_reference,split-ref_joint_and,23,test_2,1|1>1|3,-4.8125,-5.25,0.4375,True
Qwen/Qwen2.5-3B-Instruct,split_reference,split-ref_joint_and,23,test_3,2|1>2|2,-4.3125,-4.59375,0.28125,True
Qwen/Qwen2.5-3B-Instruct,split_reference,split-ref_joint_and,23,test_4,2|1>2|3,-4.3125,-4.5,0.1875,True
Qwen/Qwen2.5-3B-Instruct,split_reference,split-ref_joint_and,24,test_1,1|1>1|2,-3.765625,-3.40625,-0.359375,False
Qwen/Qwen2.5-3B-Instruct,split_reference,split-ref_joint_and,24,test_2,1|1>1|3,-3.765625,-5.75,1.984375,True
Qwen/Qwen2.5-3B-Instruct,split_reference,split-ref_joint_and,24,test_3,2|1>2|2,-4.21875,-4.15625,-0.0625,False
Qwen/Qwen2.5-3B-Instruct,split_reference,split-ref_joint_and,24,test_4,2|1>2|3,-4.21875,-5.4375,1.21875,True
Qwen/Qwen2.5-3B-Instruct,split_reference,split-ref_joint_and,25,test_1,1|1>1|2,-3.25,-3.453125,0.203125,True
Qwen/Qwen2.5-3B-Instruct,split_reference,split-ref_joint_and,25,test_2,1|1>1|3,-3.25,-3.578125,0.328125,True
Qwen/Qwen2.5-3B-Instruct,split_reference,split-ref_joint_and,25,test_3,2|1>2|2,-3.25,-3.453125,0.203125,True
Qwen/Qwen2.5-3B-Instruct,split_reference,split-ref_joint_and,25,test_4,2|1>2|3,-3.25,-3.578125,0.328125,True
Qwen/Qwen2.5-3B-Instruct,split_reference,split-ref_joint_and,1,test_1,1|1>1|2,-3.703125,-3.6875,-0.015625,False
Qwen/Qwen2.5-3B-Instruct,split_reference,split-ref_joint_and,1,test_2,1|1>1|3,-3.703125,-4.28125,0.578125,True
Qwen/Qwen2.5-3B-Instruct,split_reference,split-ref_joint_and,1,test_3,2|1>2|2,-3.421875,-3.953125,0.53125,True
Qwen/Qwen2.5-3B-Instruct,split_reference,split-ref_joint_and,1,test_4,2|1>2|3,-3.421875,-3.953125,0.53125,True
Qwen/Qwen2.5-3B-Instruct,split_reference,split-ref_joint_and,2,test_1,1|1>1|2,-2.109375,-2.171875,0.0625,True
Qwen/Qwen2.5-3B-Instruct,split_reference,split-ref_joint_and,2,test_2,1|1>1|3,-2.109375,-2.8125,0.703125,True
Qwen/Qwen2.5-3B-Instruct,split_reference,split-ref_joint_and,2,test_3,2|1>2|2,-2.328125,-2.46875,0.140625,True
Qwen/Qwen2.5-3B-Instruct,split_reference,split-ref_joint_and,2,test_4,2|1>2|3,-2.328125,-3.1875,0.859375,True
Qwen/Qwen2.5-3B-Instruct,split_reference,split-ref_joint_and,3,test_1,1|1>1|2,-3.953125,-3.796875,-0.15625,False
Qwen/Qwen2.5-3B-Instruct,split_reference,split-ref_joint_and,3,test_2,1|1>1|3,-3.953125,-5.71875,1.765625,True
Qwen/Qwen2.5-3B-Instruct,split_reference,split-ref_joint_and,3,test_3,2|1>2|2,-3.484375,-3.5625,0.078125,True
Qwen/Qwen2.5-3B-Instruct,split_reference,split-ref_joint_and,3,test_4,2|1>2|3,-3.484375,-4.71875,1.234375,True
Qwen/Qwen2.5-3B-Instruct,split_reference,split-ref_joint_and,4,test_1,1|1>1|2,-4.28125,-4.3125,0.03125,True
Qwen/Qwen2.5-3B-Instruct,split_reference,split-ref_joint_and,4,test_2,1|1>1|3,-4.28125,-5.0,0.71875,True
Qwen/Qwen2.5-3B-Instruct,split_reference,split-ref_joint_and,4,test_3,2|1>2|2,-3.078125,-3.546875,0.46875,True
Qwen/Qwen2.5-3B-Instruct,split_reference,split-ref_joint_and,4,test_4,2|1>2|3,-3.078125,-3.921875,0.84375,True
Qwen/Qwen2.5-3B-Instruct,split_reference,split-ref_joint_and,5,test_1,1|1>1|2,-3.671875,-3.3125,-0.359375,False
Qwen/Qwen2.5-3B-Instruct,split_reference,split-ref_joint_and,5,test_2,1|1>1|3,-3.671875,-4.40625,0.734375,True
Qwen/Qwen2.5-3B-Instruct,split_reference,split-ref_joint_and,5,test_3,2|1>2|2,-2.953125,-3.09375,0.140625,True
Qwen/Qwen2.5-3B-Instruct,split_reference,split-ref_joint_and,5,test_4,2|1>2|3,-2.953125,-3.453125,0.5,True
Qwen/Qwen2.5-3B-Instruct,split_reference,split-ref_joint_and,6,test_1,1|1>1|2,-4.5,-5.46875,0.96875,True
Qwen/Qwen2.5-3B-Instruct,split_reference,split-ref_joint_and,6,test_2,1|1>1|3,-4.5,-5.59375,1.09375,True
Qwen/Qwen2.5-3B-Instruct,split_reference,split-ref_joint_and,6,test_3,2|1>2|2,-3.125,-3.703125,0.578125,True
Qwen/Qwen2.5-3B-Instruct,split_reference,split-ref_joint_and,6,test_4,2|1>2|3,-3.125,-4.15625,1.03125,True
Qwen/Qwen2.5-3B-Instruct,split_reference,split-ref_joint_and,7,test_1,1|1>1|2,-3.328125,-3.28125,-0.046875,False
Qwen/Qwen2.5-3B-Instruct,split_reference,split-ref_joint_and,7,test_2,1|1>1|3,-3.328125,-3.953125,0.625,True
Qwen/Qwen2.5-3B-Instruct,split_reference,split-ref_joint_and,7,test_3,2|1>2|2,-2.71875,-3.40625,0.6875,True
Qwen/Qwen2.5-3B-Instruct,split_reference,split-ref_joint_and,7,test_4,2|1>2|3,-2.71875,-4.0625,1.34375,True
Qwen/Qwen2.5-3B-Instruct,split_reference,split-ref_joint_and,8,test_1,1|1>1|2,-4.0,-4.125,0.125,True
Qwen/Qwen2.5-3B-Instruct,split_reference,split-ref_joint_and,8,test_2,1|1>1|3,-4.0,-4.625,0.625,True
Qwen/Qwen2.5-3B-Instruct,split_reference,split-ref_joint_and,8,test_3,2|1>2|2,-3.140625,-3.328125,0.1875,True
Qwen/Qwen2.5-3B-Instruct,split_reference,split-ref_joint_and,8,test_4,2|1>2|3,-3.140625,-4.0,0.859375,True
Qwen/Qwen2.5-3B-Instruct,split_reference,split-ref_joint_and,9,test_1,1|1>1|2,-2.84375,-2.515625,-0.328125,False
Qwen/Qwen2.5-3B-Instruct,split_reference,split-ref_joint_and,9,test_2,1|1>1|3,-2.84375,-3.9375,1.09375,True
Qwen/Qwen2.5-3B-Instruct,split_reference,split-ref_joint_and,9,test_3,2|1>2|2,-2.921875,-2.75,-0.171875,False
Qwen/Qwen2.5-3B-Instruct,split_reference,split-ref_joint_and,9,test_4,2|1>2|3,-2.921875,-3.8125,0.890625,True
Qwen/Qwen2.5-3B-Instruct,split_reference,split-ref_joint_and,10,test_1,1|1>1|2,-2.734375,-3.234375,0.5,True
Qwen/Qwen2.5-3B-Instruct,split_reference,split-ref_joint_and,10,test_2,1|1>1|3,-2.734375,-3.5,0.765625,True
Qwen/Qwen2.5-3B-Instruct,split_reference,split-ref_joint_and,10,test_3,2|1>2|2,-2.578125,-2.6875,0.109375,True
Qwen/Qwen2.5-3B-Instruct,split_reference,split-ref_joint_and,10,test_4,2|1>2|3,-2.578125,-3.125,0.546875,True
Qwen/Qwen2.5-3B-Instruct,split_reference,split-ref_joint_and,11,test_1,1|1>1|2,-3.171875,-4.28125,1.109375,True
Qwen/Qwen2.5-3B-Instruct,split_reference,split-ref_joint_and,11,test_2,1|1>1|3,-3.171875,-4.28125,1.109375,True
Qwen/Qwen2.5-3B-Instruct,split_reference,split-ref_joint_and,11,test_3,2|1>2|2,-3.0,-3.15625,0.15625,True
Qwen/Qwen2.5-3B-Instruct,split_reference,split-ref_joint_and,11,test_4,2|1>2|3,-3.0,-4.15625,1.15625,True
Qwen/Qwen2.5-3B-Instruct,split_reference,split-ref_joint_and,12,test_1,1|1>1|2,-3.421875,-3.546875,0.125,True
Qwen/Qwen2.5-3B-Instruct,split_reference,split-ref_joint_and,12,test_2,1|1>1|3,-3.421875,-3.71875,0.296875,True
Qwen/Qwen2.5-3B-Instruct,split_reference,split-ref_joint_and,12,test_3,2|1>2|2,-3.296875,-2.953125,-0.34375,False
Qwen/Qwen2.5-3B-Instruct,split_reference,split-ref_joint_and,12,test_4,2|1>2|3,-3.296875,-3.796875,0.5,True
Qwen/Qwen2.5-3B-Instruct,split_reference,split-ref_joint_and,13,test_1,1|1>1|2,-3.25,-3.21875,-0.03125,False
Qwen/Qwen2.5-3B-Instruct,split_reference,split-ref_joint_and,13,test_2,1|1>1|3,-3.25,-4.40625,1.15625,True
Qwen/Qwen2.5-3B-Instruct,split_reference,split-ref_joint_and,13,test_3,2|1>2|2,-3.453125,-3.140625,-0.3125,False
Qwen/Qwen2.5-3B-Instruct,split_reference,split-ref_joint_and,13,test_4,2|1>2|3,-3.453125,-4.28125,0.828125,True
Qwen/Qwen2.5-3B-Instruct,split_reference,split-ref_joint_and,14,test_1,1|1>1|2,-3.4375,-3.3125,-0.125,False
Qwen/Qwen2.5-3B-Instruct,split_reference,split-ref_joint_and,14,test_2,1|1>1|3,-3.4375,-3.765625,0.328125,True
Qwen/Qwen2.5-3B-Instruct,split_reference,split-ref_joint_and,14,test_3,2|1>2|2,-3.734375,-3.125,-0.609375,False
Qwen/Qwen2.5-3B-Instruct,split_reference,split-ref_joint_and,14,test_4,2|1>2|3,-3.734375,-3.515625,-0.21875,False
Qwen/Qwen2.5-3B-Instruct,split_reference,split-ref_joint_and,15,test_1,1|1>1|2,-3.703125,-4.71875,1.015625,True
Qwen/Qwen2.5-3B-Instruct,split_reference,split-ref_joint_and,15,test_2,1|1>1|3,-3.703125,-4.5625,0.859375,True
Qwen/Qwen2.5-3B-Instruct,split_reference,split-ref_joint_and,15,test_3,2|1>2|2,-2.234375,-2.890625,0.65625,True
Qwen/Qwen2.5-3B-Instruct,split_reference,split-ref_joint_and,15,test_4,2|1>2|3,-2.234375,-3.484375,1.25,True
Qwen/Qwen2.5-3B-Instruct,split_reference,split-ref_joint_and,16,test_1,1|1>1|2,-2.890625,-2.765625,-0.125,False
Qwen/Qwen2.5-3B-Instruct,split_reference,split-ref_joint_and,16,test_2,1|1>1|3,-2.890625,-4.09375,1.203125,True
Qwen/Qwen2.5-3B-Instruct,split_reference,split-ref_joint_and,16,test_3,2|1>2|2,-3.25,-2.984375,-0.265625,False
Qwen/Qwen2.5-3B-Instruct,split_reference,split-ref_joint_and,16,test_4,2|1>2|3,-3.25,-4.375,1.125,True
Qwen/Qwen2.5-3B-Instruct,split_reference,split-ref_joint_and,17,test_1,1|1>1|2,-3.625,-3.75,0.125,True
Qwen/Qwen2.5-3B-Instruct,split_reference,split-ref_joint_and,17,test_2,1|1>1|3,-3.625,-3.9375,0.3125,True
