model_source,condition,sub_cond,item,test_name,test_definition,LLH_left,LLH_right,logOdds,test_passed
gpt2,split_reference,split-ref_joint_and,4,test_3,2|1>2|2,-7.293920040130615,-7.417841911315918,0.12392187118530273,True
gpt2,split_reference,split-ref_joint_and,4,test_4,2|1>2|3,-7.293920040130615,-7.125864505767822,-0.16805553436279297,False
gpt2,split_reference,split-ref_joint_and,5,test_1,1|1>1|2,-7.6832594871521,-7.79142951965332,0.1081700325012207,True
gpt2,split_reference,split-ref_joint_and,5,test_2,1|1>1|3,-7.6832594871521,-7.7166595458984375,0.03340005874633789,True
gpt2,split_reference,split-ref_joint_and,5,test_3,2|1>2|2,-7.756633758544922,-7.799630641937256,0.042996883392333984,True
gpt2,split_reference,split-ref_joint_and,5,test_4,2|1>2|3,-7.756633758544922,-7.643054962158203,-0.11357879638671875,False
gpt2,split_reference,split-ref_joint_and,6,test_1,1|1>1|2,-6.033786773681641,-6.099890232086182,0.06610345840454102,True
gpt2,split_reference,split-ref_joint_and,6,test_2,1|1>1|3,-6.033786773681641,-5.97026252746582,-0.06352424621582031,False
gpt2,split_reference,split-ref_joint_and,6,test_3,2|1>2|2,-6.059988498687744,-6.015995502471924,-0.04399299621582031,False
gpt2,split_reference,split-ref_joint_and,6,test_4,2|1>2|3,-6.059988498687744,-5.937610149383545,-0.12237834930419922,False
gpt2,split_reference,split-ref_joint_and,7,test_1,1|1>1|2,-4.7922749519348145,-4.785264015197754,-0.007010936737060547,False
gpt2,split_reference,split-ref_joint_and,7,test_2,1|1>1|3,-4.7922749519348145,-4.9578142166137695,0.16553926467895508,True
gpt2,split_reference,split-ref_joint_and,7,test_3,2|1>2|2,-4.933311462402344,-4.86340856552124,-0.06990289688110352,False
gpt2,split_reference,split-ref_joint_and,7,test_4,2|1>2|3,-4.933311462402344,-5.0300116539001465,0.09670019149780273,True
gpt2,split_reference,split-ref_joint_and,8,test_1,1|1>1|2,-5.059213161468506,-4.982722759246826,-0.07649040222167969,False
gpt2,split_reference,split-ref_joint_and,8,test_2,1|1>1|3,-5.059213161468506,-4.955455780029297,-0.10375738143920898,False
gpt2,split_reference,split-ref_joint_and,8,test_3,2|1>2|2,-4.900957107543945,-4.984598636627197,0.08364152908325195,True
gpt2,split_reference,split-ref_joint_and,8,test_4,2|1>2|3,-4.900957107543945,-4.7217607498168945,-0.17919635772705078,False
gpt2,split_reference,split-ref_joint_and,9,test_1,1|1>1|2,-5.279672145843506,-5.311892509460449,0.03222036361694336,True
gpt2,split_reference,split-ref_joint_and,9,test_2,1|1>1|3,-5.279672145843506,-5.007089138031006,-0.2725830078125,False
gpt2,split_reference,split-ref_joint_and,9,test_3,2|1>2|2,-5.504720687866211,-5.3495330810546875,-0.15518760681152344,False
gpt2,split_reference,split-ref_joint_and,9,test_4,2|1>2|3,-5.504720687866211,-5.299190521240234,-0.20553016662597656,False
gpt2,split_reference,split-ref_joint_and,10,test_1,1|1>1|2,-7.181185722351074,-7.187620639801025,0.006434917449951172,True
gpt2,split_reference,split-ref_joint_and,10,test_2,1|1>1|3,-7.181185722351074,-6.8960089683532715,-0.28517675399780273,False
gpt2,split_reference,split-ref_joint_and,10,test_3,2|1>2|2,-7.446536064147949,-7.305630683898926,-0.14090538024902344,False
gpt2,split_reference,split-ref_joint_and,10,test_4,2|1>2|3,-7.446536064147949,-7.124284267425537,-0.3222517967224121,False
gpt2,split_reference,split-ref_joint_and,11,test_1,1|1>1|2,-5.834410190582275,-6.065069675445557,0.23065948486328125,True
gpt2,split_reference,split-ref_joint_and,11,test_2,1|1>1|3,-5.834410190582275,-5.7274169921875,-0.10699319839477539,False
gpt2,split_reference,split-ref_joint_and,11,test_3,2|1>2|2,-6.0279765129089355,-5.934375762939453,-0.09360074996948242,False
gpt2,split_reference,split-ref_joint_and,11,test_4,2|1>2|3,-6.0279765129089355,-5.843618869781494,-0.1843576431274414,False
gpt2,split_reference,split-ref_joint_and,12,test_1,1|1>1|2,-6.685499668121338,-6.6364850997924805,-0.04901456832885742,False
gpt2,split_reference,split-ref_joint_and,12,test_2,1|1>1|3,-6.685499668121338,-6.630984306335449,-0.05451536178588867,False
gpt2,split_reference,split-ref_joint_and,12,test_3,2|1>2|2,-6.725102424621582,-6.691391944885254,-0.033710479736328125,False
gpt2,split_reference,split-ref_joint_and,12,test_4,2|1>2|3,-6.725102424621582,-6.518726348876953,-0.2063760757446289,False
gpt2,split_reference,split-ref_joint_and,13,test_1,1|1>1|2,-5.573915958404541,-5.549900531768799,-0.024015426635742188,False
gpt2,split_reference,split-ref_joint_and,13,test_2,1|1>1|3,-5.573915958404541,-5.366394519805908,-0.2075214385986328,False
gpt2,split_reference,split-ref_joint_and,13,test_3,2|1>2|2,-5.516208648681641,-5.626470565795898,0.11026191711425781,True
gpt2,split_reference,split-ref_joint_and,13,test_4,2|1>2|3,-5.516208648681641,-5.38052225112915,-0.13568639755249023,False
gpt2,split_reference,split-ref_joint_and,14,test_1,1|1>1|2,-6.182934284210205,-6.100561618804932,-0.08237266540527344,False
gpt2,split_reference,split-ref_joint_and,14,test_2,1|1>1|3,-6.182934284210205,-5.9191460609436035,-0.26378822326660156,False
gpt2,split_reference,split-ref_joint_and,14,test_3,2|1>2|2,-6.269143581390381,-6.3778157234191895,0.1086721420288086,True
gpt2,split_reference,split-ref_joint_and,14,test_4,2|1>2|3,-6.269143581390381,-6.004450798034668,-0.2646927833557129,False
gpt2,split_reference,split-ref_joint_and,15,test_1,1|1>1|2,-6.790645122528076,-6.878393650054932,0.08774852752685547,True
gpt2,split_reference,split-ref_joint_and,15,test_2,1|1>1|3,-6.790645122528076,-6.567455291748047,-0.2231898307800293,False
gpt2,split_reference,split-ref_joint_and,15,test_3,2|1>2|2,-7.039754390716553,-6.959730625152588,-0.08002376556396484,False
gpt2,split_reference,split-ref_joint_and,15,test_4,2|1>2|3,-7.039754390716553,-6.64921760559082,-0.3905367851257324,False
gpt2,split_reference,split-ref_joint_and,16,test_1,1|1>1|2,-6.0608134269714355,-6.273368835449219,0.2125554084777832,True
gpt2,split_reference,split-ref_joint_and,16,test_2,1|1>1|3,-6.0608134269714355,-5.908687591552734,-0.15212583541870117,False
gpt2,split_reference,split-ref_joint_and,16,test_3,2|1>2|2,-6.066526412963867,-6.082494258880615,0.015967845916748047,True
gpt2,split_reference,split-ref_joint_and,16,test_4,2|1>2|3,-6.066526412963867,-5.864256381988525,-0.2022700309753418,False
gpt2,split_reference,split-ref_joint_and,17,test_1,1|1>1|2,-3.958466053009033,-3.9994430541992188,0.04097700119018555,True
gpt2,split_reference,split-ref_joint_and,17,test_2,1|1>1|3,-3.958466053009033,-3.870196580886841,-0.08826947212219238,False
gpt2,split_reference,split-ref_joint_and,17,test_3,2|1>2|2,-4.269870758056641,-4.158737659454346,-0.11113309860229492,False
gpt2,split_reference,split-ref_joint_and,17,test_4,2|1>2|3,-4.269870758056641,-4.034543037414551,-0.23532772064208984,False
gpt2,split_reference,split-ref_joint_and,18,test_1,1|1>1|2,-6.343944549560547,-6.388429641723633,0.04448509216308594,True
gpt2,split_reference,split-ref_joint_and,18,test_2,1|1>1|3,-6.343944549560547,-6.361954212188721,0.018009662628173828,True
gpt2,split_reference,split-ref_joint_and,18,test_3,2|1>2|2,-6.425337314605713,-6.254913330078125,-0.1704239845275879,False
gpt2,split_reference,split-ref_joint_and,18,test_4,2|1>2|3,-6.425337314605713,-6.3983917236328125,-0.02694559097290039,False
gpt2,split_reference,split-ref_joint_and,19,test_1,1|1>1|2,-6.112361431121826,-6.015920162200928,-0.09644126892089844,False
gpt2,split_reference,split-ref_joint_and,19,test_2,1|1>1|3,-6.112361431121826,-6.131425380706787,0.019063949584960938,True
gpt2,split_reference,split-ref_joint_and,19,test_3,2|1>2|2,-6.14269495010376,-6.038200378417969,-0.10449457168579102,False
gpt2,split_reference,split-ref_joint_and,19,test_4,2|1>2|3,-6.14269495010376,-6.070394992828369,-0.07229995727539062,False
gpt2,split_reference,split-ref_joint_and,20,test_1,1|1>1|2,-4.514075756072998,-4.452012538909912,-0.06206321716308594,False
gpt2,split_reference,split-ref_joint_and,20,test_2,1|1>1|3,-4.514075756072998,-4.421370983123779,-0.09270477294921875,False
gpt2,split_reference,split-ref_joint_and,20,test_3,2|1>2|2,-4.388179779052734,-4.245721340179443,-0.14245843887329102,False
gpt2,split_reference,split-ref_joint_and,20,test_4,2|1>2|3,-4.388179779052734,-4.234067916870117,-0.1541118621826172,False
gpt2,split_reference,split-ref_joint_and,21,test_1,1|1>1|2,-6.140644073486328,-5.99215841293335,-0.14848566055297852,False
gpt2,split_reference,split-ref_joint_and,21,test_2,1|1>1|3,-6.140644073486328,-6.0852484703063965,-0.05539560317993164,False
gpt2,split_reference,split-ref_joint_and,21,test_3,2|1>2|2,-6.063449382781982,-5.949976444244385,-0.11347293853759766,False
gpt2,split_reference,split-ref_joint_and,21,test_4,2|1>2|3,-6.063449382781982,-5.894144535064697,-0.16930484771728516,False
gpt2,split_reference,split-ref_joint_and,22,test_1,1|1>1|2,-5.433865547180176,-5.548760414123535,0.11489486694335938,True
gpt2,split_reference,split-ref_joint_and,22,test_2,1|1>1|3,-5.433865547180176,-5.592314720153809,0.1584491729736328,True
gpt2,split_reference,split-ref_joint_and,22,test_3,2|1>2|2,-5.433865547180176,-5.548760414123535,0.11489486694335938,True
gpt2,split_reference,split-ref_joint_and,22,test_4,2|1>2|3,-5.433865547180176,-5.592314720153809,0.1584491729736328,True
gpt2,split_reference,split-ref_joint_and,23,test_1,1|1>1|2,-6.4799370765686035,-6.704601287841797,0.22466421127319336,True
gpt2,split_reference,split-ref_joint_and,23,test_2,1|1>1|3,-6.4799370765686035,-6.2903594970703125,-0.18957757949829102,False
gpt2,split_reference,split-ref_joint_and,23,test_3,2|1>2|2,-6.656565189361572,-6.702033996582031,0.045468807220458984,True
gpt2,split_reference,split-ref_joint_and,23,test_4,2|1>2|3,-6.656565189361572,-6.409780025482178,-0.24678516387939453,False
gpt2,split_reference,split-ref_joint_and,24,test_1,1|1>1|2,-6.08652400970459,-5.95298433303833,-0.13353967666625977,False
gpt2,split_reference,split-ref_joint_and,24,test_2,1|1>1|3,-6.08652400970459,-6.0213117599487305,-0.06521224975585938,False
gpt2,split_reference,split-ref_joint_and,24,test_3,2|1>2|2,-6.146946907043457,-6.305241107940674,0.1582942008972168,True
gpt2,split_reference,split-ref_joint_and,24,test_4,2|1>2|3,-6.146946907043457,-6.03327751159668,-0.11366939544677734,False
gpt2,split_reference,split-ref_joint_and,25,test_1,1|1>1|2,-5.7819390296936035,-5.745231628417969,-0.036707401275634766,False
gpt2,split_reference,split-ref_joint_and,25,test_2,1|1>1|3,-5.7819390296936035,-5.7519307136535645,-0.030008316040039062,False
gpt2,split_reference,split-ref_joint_and,25,test_3,2|1>2|2,-5.7819390296936035,-5.745231628417969,-0.036707401275634766,False
gpt2,split_reference,split-ref_joint_and,25,test_4,2|1>2|3,-5.7819390296936035,-5.7519307136535645,-0.030008316040039062,False
gpt2,split_reference,split-ref_joint_and,1,test_1,1|1>1|2,-4.212077617645264,-4.123495101928711,-0.08858251571655273,False
gpt2,split_reference,split-ref_joint_and,1,test_2,1|1>1|3,-4.212077617645264,-4.623885154724121,0.4118075370788574,True
gpt2,split_reference,split-ref_joint_and,1,test_3,2|1>2|2,-3.6858651638031006,-3.3878111839294434,-0.2980539798736572,False
gpt2,split_reference,split-ref_joint_and,1,test_4,2|1>2|3,-3.6858651638031006,-4.0641021728515625,0.3782370090484619,True
gpt2,split_reference,split-ref_joint_and,2,test_1,1|1>1|2,-3.1969642639160156,-3.420788526535034,0.22382426261901855,True
gpt2,split_reference,split-ref_joint_and,2,test_2,1|1>1|3,-3.1969642639160156,-3.8945577144622803,0.6975934505462646,True
gpt2,split_reference,split-ref_joint_and,2,test_3,2|1>2|2,-3.5919275283813477,-3.036998987197876,-0.5549285411834717,False
gpt2,split_reference,split-ref_joint_and,2,test_4,2|1>2|3,-3.5919275283813477,-4.178164958953857,0.5862374305725098,True
gpt2,split_reference,split-ref_joint_and,3,test_1,1|1>1|2,-4.340936183929443,-4.639630317687988,0.2986941337585449,True
gpt2,split_reference,split-ref_joint_and,3,test_2,1|1>1|3,-4.340936183929443,-4.887477397918701,0.5465412139892578,True
gpt2,split_reference,split-ref_joint_and,3,test_3,2|1>2|2,-3.888310670852661,-3.2903881072998047,-0.5979225635528564,False
gpt2,split_reference,split-ref_joint_and,3,test_4,2|1>2|3,-3.888310670852661,-4.677510738372803,0.7892000675201416,True
gpt2,split_reference,split-ref_joint_and,4,test_1,1|1>1|2,-5.847682476043701,-6.425581932067871,0.5778994560241699,True
gpt2,split_reference,split-ref_joint_and,4,test_2,1|1>1|3,-5.847682476043701,-6.389233589172363,0.5415511131286621,True
gpt2,split_reference,split-ref_joint_and,4,test_3,2|1>2|2,-4.052183151245117,-3.7203452587127686,-0.33183789253234863,False
gpt2,split_reference,split-ref_joint_and,4,test_4,2|1>2|3,-4.052183151245117,-4.824892997741699,0.772709846496582,True
gpt2,split_reference,split-ref_joint_and,5,test_1,1|1>1|2,-4.593461990356445,-4.615508079528809,0.02204608917236328,True
gpt2,split_reference,split-ref_joint_and,5,test_2,1|1>1|3,-4.593461990356445,-5.2007341384887695,0.6072721481323242,True
gpt2,split_reference,split-ref_joint_and,5,test_3,2|1>2|2,-3.58441424369812,-3.367802858352661,-0.21661138534545898,False
gpt2,split_reference,split-ref_joint_and,5,test_4,2|1>2|3,-3.58441424369812,-4.316954612731934,0.7325403690338135,True
gpt2,split_reference,split-ref_joint_and,6,test_1,1|1>1|2,-5.209133148193359,-5.893981456756592,0.6848483085632324,True
gpt2,split_reference,split-ref_joint_and,6,test_2,1|1>1|3,-5.209133148193359,-5.905685901641846,0.6965527534484863,True
gpt2,split_reference,split-ref_joint_and,6,test_3,2|1>2|2,-3.7402968406677246,-3.244264841079712,-0.4960319995880127,False
gpt2,split_reference,split-ref_joint_and,6,test_4,2|1>2|3,-3.7402968406677246,-4.292905807495117,0.5526089668273926,True
gpt2,split_reference,split-ref_joint_and,7,test_1,1|1>1|2,-5.6958489418029785,-6.177180290222168,0.48133134841918945,True
gpt2,split_reference,split-ref_joint_and,7,test_2,1|1>1|3,-5.6958489418029785,-6.1986470222473145,0.5027980804443359,True
gpt2,split_reference,split-ref_joint_and,7,test_3,2|1>2|2,-3.885309934616089,-3.1744449138641357,-0.7108650207519531,False
gpt2,split_reference,split-ref_joint_and,7,test_4,2|1>2|3,-3.885309934616089,-4.390794277191162,0.5054843425750732,True
gpt2,split_reference,split-ref_joint_and,8,test_1,1|1>1|2,-4.08420467376709,-4.466731071472168,0.3825263977050781,True
gpt2,split_reference,split-ref_joint_and,8,test_2,1|1>1|3,-4.08420467376709,-4.657980442047119,0.5737757682800293,True
gpt2,split_reference,split-ref_joint_and,8,test_3,2|1>2|2,-4.145878791809082,-3.6088128089904785,-0.5370659828186035,False
gpt2,split_reference,split-ref_joint_and,8,test_4,2|1>2|3,-4.145878791809082,-4.801488399505615,0.6556096076965332,True
gpt2,split_reference,split-ref_joint_and,9,test_1,1|1>1|2,-3.8836631774902344,-4.659413814544678,0.7757506370544434,True
gpt2,split_reference,split-ref_joint_and,9,test_2,1|1>1|3,-3.8836631774902344,-4.635130882263184,0.7514677047729492,True
gpt2,split_reference,split-ref_joint_and,9,test_3,2|1>2|2,-3.393787145614624,-3.0168004035949707,-0.3769867420196533,False
gpt2,split_reference,split-ref_joint_and,9,test_4,2|1>2|3,-3.393787145614624,-4.120841026306152,0.7270538806915283,True
gpt2,split_reference,split-ref_joint_and,10,test_1,1|1>1|2,-5.165344715118408,-5.383208274841309,0.2178635597229004,True
gpt2,split_reference,split-ref_joint_and,10,test_2,1|1>1|3,-5.165344715118408,-5.714420795440674,0.5490760803222656,True
gpt2,split_reference,split-ref_joint_and,10,test_3,2|1>2|2,-3.730351448059082,-2.9674012660980225,-0.7629501819610596,False
gpt2,split_reference,split-ref_joint_and,10,test_4,2|1>2|3,-3.730351448059082,-4.410637378692627,0.6802859306335449,True
gpt2,split_reference,split-ref_joint_and,11,test_1,1|1>1|2,-3.9231643676757812,-4.376018047332764,0.4528536796569824,True
gpt2,split_reference,split-ref_joint_and,11,test_2,1|1>1|3,-3.9231643676757812,-4.687674045562744,0.7645096778869629,True
gpt2,split_reference,split-ref_joint_and,11,test_3,2|1>2|2,-3.3007073402404785,-2.884915351867676,-0.41579198837280273,False
gpt2,split_reference,split-ref_joint_and,11,test_4,2|1>2|3,-3.3007073402404785,-4.186901569366455,0.8861942291259766,True
gpt2,split_reference,split-ref_joint_and,12,test_1,1|1>1|2,-3.860063314437866,-4.169348239898682,0.30928492546081543,True
gpt2,split_reference,split-ref_joint_and,12,test_2,1|1>1|3,-3.860063314437866,-4.461944103240967,0.6018807888031006,True
gpt2,split_reference,split-ref_joint_and,12,test_3,2|1>2|2,-3.259307384490967,-2.9686899185180664,-0.2906174659729004,False
gpt2,split_reference,split-ref_joint_and,12,test_4,2|1>2|3,-3.259307384490967,-3.9294545650482178,0.670147180557251,True
gpt2,split_reference,split-ref_joint_and,13,test_1,1|1>1|2,-4.008413314819336,-4.402114391326904,0.39370107650756836,True
gpt2,split_reference,split-ref_joint_and,13,test_2,1|1>1|3,-4.008413314819336,-4.727085590362549,0.7186722755432129,True
gpt2,split_reference,split-ref_joint_and,13,test_3,2|1>2|2,-3.908043146133423,-3.6368777751922607,-0.2711653709411621,False
gpt2,split_reference,split-ref_joint_and,13,test_4,2|1>2|3,-3.908043146133423,-4.624343395233154,0.7163002490997314,True
gpt2,split_reference,split-ref_joint_and,14,test_1,1|1>1|2,-3.5276432037353516,-3.81082820892334,0.2831850051879883,True
gpt2,split_reference,split-ref_joint_and,14,test_2,1|1>1|3,-3.5276432037353516,-4.33102560043335,0.803382396697998,True
gpt2,split_reference,split-ref_joint_and,14,test_3,2|1>2|2,-3.8451738357543945,-3.4409613609313965,-0.40421247482299805,False
gpt2,split_reference,split-ref_joint_and,14,test_4,2|1>2|3,-3.8451738357543945,-4.563711166381836,0.7185373306274414,True
gpt2,split_reference,split-ref_joint_and,15,test_1,1|1>1|2,-4.923856735229492,-5.166043758392334,0.2421870231628418,True
gpt2,split_reference,split-ref_joint_and,15,test_2,1|1>1|3,-4.923856735229492,-5.942449569702148,1.0185928344726562,True
gpt2,split_reference,split-ref_joint_and,15,test_3,2|1>2|2,-3.6550586223602295,-3.040039539337158,-0.6150190830230713,False
gpt2,split_reference,split-ref_joint_and,15,test_4,2|1>2|3,-3.6550586223602295,-4.673119068145752,1.0180604457855225,True
gpt2,split_reference,split-ref_joint_and,16,test_1,1|1>1|2,-2.784172296524048,-3.196904420852661,0.4127321243286133,True
gpt2,split_reference,split-ref_joint_and,16,test_2,1|1>1|3,-2.784172296524048,-3.404491662979126,0.6203193664550781,True
gpt2,split_reference,split-ref_joint_and,16,test_3,2|1>2|2,-3.629629373550415,-3.182000160217285,-0.4476292133331299,False
gpt2,split_reference,split-ref_joint_and,16,test_4,2|1>2|3,-3.629629373550415,-4.558629035949707,0.928999662399292,True
gpt2,split_reference,split-ref_joint_and,17,test_1,1|1>1|2,-3.565089225769043,-3.767019033432007,0.20192980766296387,True
gpt2,split_reference,split-ref_joint_and,17,test_2,1|1>1|3,-3.565089225769043,-4.017153263092041,0.45206403732299805,True
gpt2,split_reference,split-ref_joint_and,17,test_3,2|1>2|2,-3.7536308765411377,-3.2012405395507812,-0.5523903369903564,False
gpt2,split_reference,split-ref_joint_and,17,test_4,2|1>2|3,-3.7536308765411377,-4.417225360870361,0.6635944843292236,True
gpt2,split_reference,split-ref_joint_and,18,test_1,1|1>1|2,-4.612391948699951,-5.3990044593811035,0.7866125106811523,True
gpt2,split_reference,split-ref_joint_and,18,test_2,1|1>1|3,-4.612391948699951,-4.974172592163086,0.36178064346313477,True
gpt2,split_reference,split-ref_joint_and,18,test_3,2|1>2|2,-3.965961217880249,-3.743502616882324,-0.2224586009979248,False
gpt2,split_reference,split-ref_joint_and,18,test_4,2|1>2|3,-3.965961217880249,-4.63124418258667,0.6652829647064209,True
gpt2,split_reference,split-ref_joint_and,19,test_1,1|1>1|2,-3.919153928756714,-4.258709907531738,0.3395559787750244,True
gpt2,split_reference,split-ref_joint_and,19,test_2,1|1>1|3,-3.919153928756714,-4.4406633377075195,0.5215094089508057,True
gpt2,split_reference,split-ref_joint_and,19,test_3,2|1>2|2,-4.117065906524658,-3.349625587463379,-0.7674403190612793,False
gpt2,split_reference,split-ref_joint_and,19,test_4,2|1>2|3,-4.117065906524658,-4.893868923187256,0.7768030166625977,True
gpt2,split_reference,split-ref_joint_and,20,test_1,1|1>1|2,-3.975656032562256,-4.53529167175293,0.5596356391906738,True
gpt2,split_reference,split-ref_joint_and,20,test_2,1|1>1|3,-3.975656032562256,-4.857118606567383,0.881462574005127,True
gpt2,split_reference,split-ref_joint_and,20,test_3,2|1>2|2,-3.5063791275024414,-2.9452311992645264,-0.561147928237915,False
gpt2,split_reference,split-ref_joint_and,20,test_4,2|1>2|3,-3.5063791275024414,-4.490697860717773,0.984318733215332,True
gpt2,split_reference,split-ref_joint_and,21,test_1,1|1>1|2,-4.0652995109558105,-4.523262977600098,0.4579634666442871,True
gpt2,split_reference,split-ref_joint_and,21,test_2,1|1>1|3,-4.0652995109558105,-4.704624652862549,0.6393251419067383,True
gpt2,split_reference,split-ref_joint_and,21,test_3,2|1>2|2,-4.10248327255249,-3.267744779586792,-0.8347384929656982,False
gpt2,split_reference,split-ref_joint_and,21,test_4,2|1>2|3,-4.10248327255249,-4.79102087020874,0.68853759765625,True
gpt2,split_reference,split-ref_joint_and,22,test_1,1|1>1|2,-6.130247592926025,-6.390615940093994,0.26036834716796875,True
gpt2,split_reference,split-ref_joint_and,22,test_2,1|1>1|3,-6.130247592926025,-6.849864482879639,0.7196168899536133,True
gpt2,split_reference,split-ref_joint_and,22,test_3,2|1>2|2,-4.188122749328613,-3.4116783142089844,-0.7764444351196289,False
gpt2,split_reference,split-ref_joint_and,22,test_4,2|1>2|3,-4.188122749328613,-4.657532215118408,0.4694094657897949,True
gpt2,split_reference,split-ref_joint_and,23,test_1,1|1>1|2,-3.4186360836029053,-3.5994455814361572,0.18080949783325195,True
gpt2,split_reference,split-ref_joint_and,23,test_2,1|1>1|3,-3.4186360836029053,-4.01952600479126,0.6008899211883545,True
gpt2,split_reference,split-ref_joint_and,23,test_3,2|1>2|2,-3.793487548828125,-3.5456573963165283,-0.24783015251159668,False
gpt2,split_reference,split-ref_joint_and,23,test_4,2|1>2|3,-3.793487548828125,-4.556124687194824,0.7626371383666992,True
gpt2,split_reference,split-ref_joint_and,24,test_1,1|1>1|2,-6.589073657989502,-6.638723373413086,0.049649715423583984,True
gpt2,split_reference,split-ref_joint_and,24,test_2,1|1>1|3,-6.589073657989502,-7.194977283477783,0.6059036254882812,True
gpt2,split_reference,split-ref_joint_and,24,test_3,2|1>2|2,-3.4433250427246094,-3.0349438190460205,-0.40838122367858887,False
gpt2,split_reference,split-ref_joint_and,24,test_4,2|1>2|3,-3.4433250427246094,-4.172356128692627,0.7290310859680176,True
gpt2,split_reference,split-ref_joint_and,25,test_1,1|1>1|2,-4.205172538757324,-4.53928279876709,0.3341102600097656,True
gpt2,split_reference,split-ref_joint_and,25,test_2,1|1>1|3,-4.205172538757324,-5.087432384490967,0.8822598457336426,True
gpt2,split_reference,split-ref_joint_and,25,test_3,2|1>2|2,-3.6843693256378174,-2.9581196308135986,-0.7262496948242188,False
gpt2,split_reference,split-ref_joint_and,25,test_4,2|1>2|3,-3.6843693256378174,-4.409886837005615,0.7255175113677979,True
gpt2,split_reference,split-ref_amalg_with,1,test_1,1|1>1|2,-4.298229694366455,-4.392736434936523,0.09450674057006836,True
gpt2,split_reference,split-ref_amalg_with,1,test_2,1|1>1|3,-4.298229694366455,-3.8629074096679688,-0.43532228469848633,False
gpt2,split_reference,split-ref_amalg_with,1,test_3,2|1>2|2,-4.397031307220459,-4.431447982788086,0.03441667556762695,True
gpt2,split_reference,split-ref_amalg_with,1,test_4,2|1>2|3,-4.397031307220459,-3.9735469818115234,-0.42348432540893555,False
gpt2,split_reference,split-ref_amalg_with,2,test_1,1|1>1|2,-3.777867555618286,-3.7282893657684326,-0.049578189849853516,False
gpt2,split_reference,split-ref_amalg_with,2,test_2,1|1>1|3,-3.777867555618286,-3.4417266845703125,-0.33614087104797363,False
gpt2,split_reference,split-ref_amalg_with,2,test_3,2|1>2|2,-3.73639178276062,-3.7888436317443848,0.05245184898376465,True
gpt2,split_reference,split-ref_amalg_with,2,test_4,2|1>2|3,-3.73639178276062,-3.3944480419158936,-0.34194374084472656,False
gpt2,split_reference,split-ref_amalg_with,3,test_1,1|1>1|2,-4.673803806304932,-4.350135803222656,-0.3236680030822754,False
gpt2,split_reference,split-ref_amalg_with,3,test_2,1|1>1|3,-4.673803806304932,-4.477782726287842,-0.19602108001708984,False
gpt2,split_reference,split-ref_amalg_with,3,test_3,2|1>2|2,-4.260221004486084,-4.285680770874023,0.025459766387939453,True
gpt2,split_reference,split-ref_amalg_with,3,test_4,2|1>2|3,-4.260221004486084,-4.262884140014648,0.002663135528564453,True
gpt2,split_reference,split-ref_amalg_with,4,test_1,1|1>1|2,-6.239646911621094,-6.264776706695557,0.02512979507446289,True
gpt2,split_reference,split-ref_amalg_with,4,test_2,1|1>1|3,-6.239646911621094,-5.92803955078125,-0.31160736083984375,False
gpt2,split_reference,split-ref_amalg_with,4,test_3,2|1>2|2,-6.354739189147949,-6.290768623352051,-0.06397056579589844,False
gpt2,split_reference,split-ref_amalg_with,4,test_4,2|1>2|3,-6.354739189147949,-6.308932304382324,-0.045806884765625,False
gpt2,split_reference,split-ref_amalg_with,5,test_1,1|1>1|2,-5.827520847320557,-5.832635402679443,0.005114555358886719,True
gpt2,split_reference,split-ref_amalg_with,5,test_2,1|1>1|3,-5.827520847320557,-5.726585388183594,-0.10093545913696289,False
gpt2,split_reference,split-ref_amalg_with,5,test_3,2|1>2|2,-5.78656005859375,-5.8188042640686035,0.032244205474853516,True
gpt2,split_reference,split-ref_amalg_with,5,test_4,2|1>2|3,-5.78656005859375,-5.736574172973633,-0.04998588562011719,False
gpt2,split_reference,split-ref_amalg_with,6,test_1,1|1>1|2,-4.910694599151611,-4.892484188079834,-0.018210411071777344,False
gpt2,split_reference,split-ref_amalg_with,6,test_2,1|1>1|3,-4.910694599151611,-4.7870683670043945,-0.1236262321472168,False
gpt2,split_reference,split-ref_amalg_with,6,test_3,2|1>2|2,-4.914376735687256,-4.9520792961120605,0.03770256042480469,True
gpt2,split_reference,split-ref_amalg_with,6,test_4,2|1>2|3,-4.914376735687256,-4.721554756164551,-0.19282197952270508,False
gpt2,split_reference,split-ref_amalg_with,7,test_1,1|1>1|2,-5.425815582275391,-5.334898471832275,-0.09091711044311523,False
gpt2,split_reference,split-ref_amalg_with,7,test_2,1|1>1|3,-5.425815582275391,-5.376358985900879,-0.04945659637451172,False
gpt2,split_reference,split-ref_amalg_with,7,test_3,2|1>2|2,-5.55098295211792,-5.586396217346191,0.035413265228271484,True
gpt2,split_reference,split-ref_amalg_with,7,test_4,2|1>2|3,-5.55098295211792,-5.472940444946289,-0.07804250717163086,False
gpt2,split_reference,split-ref_amalg_with,8,test_1,1|1>1|2,-6.6682634353637695,-6.388850212097168,-0.27941322326660156,False
gpt2,split_reference,split-ref_amalg_with,8,test_2,1|1>1|3,-6.6682634353637695,-6.324465274810791,-0.3437981605529785,False
gpt2,split_reference,split-ref_amalg_with,8,test_3,2|1>2|2,-6.661724090576172,-6.5562543869018555,-0.1054697036743164,False
